episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
37,11507,400,1.062541,391,0.9775,9,0.0225,28,24.0,4.0,8.629356,8.236223220825195,0.39313316,0,0.35135135135135137,1,0.6486486486486487
38,11610,103,400.011408,101,0.9805825242718447,2,0.019417475728155338,12,7.0,5.0,8.618386,-0.0,8.618386,1,0.3684210526315789,0,0.631578947368421
39,12010,400,1.207428,177,0.4425,223,0.5575,23,21.0,2.0,8.614708,8.075793266296387,0.5389147,0,0.358974358974359,1,0.6410256410256411
40,12410,400,0.209123,313,0.7825,87,0.2175,9,15.0,-6.0,8.611026,8.197868347167969,0.41315746,0,0.35,1,0.65
41,12810,400,-1.069377,391,0.9775,9,0.0225,10,29.0,-19.0,8.629356,8.525564193725586,0.10379219,0,0.34146341463414637,1,0.6585365853658537
42,12837,27,399.295462,6,0.2222222222222222,21,0.7777777777777778,7,12.0,-5.0,8.611026,-0.0,8.611026,1,0.35714285714285715,0,0.6428571428571429
43,12926,89,400.03868,86,0.9662921348314607,3,0.033707865168539325,7,17.0,-10.0,8.629356,-0.0,8.629356,1,0.37209302325581395,0,0.627906976744186
44,13326,400,-0.56436,358,0.895,42,0.105,15,10.0,5.0,8.622052,8.036462783813477,0.5855894,0,0.36363636363636365,1,0.6363636363636364
45,13726,400,-1.905811,292,0.73,108,0.27,12,19.0,-7.0,8.603626,7.585973262786865,1.017653,0,0.35555555555555557,1,0.6444444444444445
46,14126,400,1.061056,219,0.5475,181,0.4525,19,7.0,12.0,8.614708,8.236516952514648,0.378191,0,0.34782608695652173,1,0.6521739130434783
47,14526,400,0.41509,269,0.6725,131,0.3275,16,12.0,4.0,8.611026,8.104230880737305,0.5067949,0,0.3404255319148936,1,0.6595744680851063
48,14926,400,1.670581,309,0.7725,91,0.2275,26,1.0,25.0,8.618386,6.626842975616455,1.9915433,0,0.3333333333333333,1,0.6666666666666666
49,15326,400,-0.251935,370,0.925,30,0.075,23,3.0,20.0,8.632996,8.229008674621582,0.40398693,0,0.32653061224489793,1,0.673469387755102
50,15471,145,400.456619,91,0.6275862068965518,54,0.3724137931034483,12,4.0,8.0,8.625709,-0.0,8.625709,1,0.34,0,0.66
