step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,3,-0.08707904,1,1.0,0,0.0,29.0,-17.0,8.619003295898438,0.006705284118652344,0,0
2,4,-0.0052462113,2,1.0,0,0.0,7.0,-1.0,8.616701126098633,0.0023021697998046875,0,0
3,4,-0.005212561,3,1.0,0,0.0,8.0,-1.0,8.609654426574707,0.007046699523925781,0,0
4,4,-0.005243864,4,1.0,0,0.0,9.0,-1.0,8.606931686401367,0.0027227401733398438,0,0
5,4,0.0050463527,5,1.0,0,0.0,5.0,1.0,8.596549987792969,0.010381698608398438,0,0
6,4,0.0050017186,6,1.0,0,0.0,4.0,1.0,8.592443466186523,0.0041065216064453125,0,0
7,0,-1.1866096e-05,6,0.8571428571428571,1,0.14285714285714285,4.0,0.0,8.573738098144531,0.018705368041992188,0,0
8,1,0.0050221416,7,0.875,1,0.125,31.0,1.0,8.566869735717773,0.0068683624267578125,0,0
9,1,0.0049925176,8,0.8888888888888888,1,0.1111111111111111,30.0,1.0,8.564180374145508,0.002689361572265625,0,0
10,1,0.0050676228,9,0.9,1,0.1,29.0,1.0,8.551054000854492,0.013126373291015625,0,0
11,1,0.0050152335,10,0.9090909090909091,1,0.09090909090909091,28.0,1.0,8.545283317565918,0.005770683288574219,0,0
12,3,0.0049869567,11,0.9166666666666666,1,0.08333333333333333,27.0,1.0,8.543502807617188,0.0017805099487304688,0,0
13,1,0.005038236,12,0.9230769230769231,1,0.07692307692307693,26.0,1.0,8.534611701965332,0.008891105651855469,0,0
14,1,0.0049819592,13,0.9285714285714286,1,0.07142857142857142,3.0,1.0,8.53361701965332,0.0009946823120117188,0,0
15,3,0.005084083,14,0.9333333333333333,1,0.06666666666666667,24.0,1.0,8.51841926574707,0.01519775390625,0,0
16,3,0.0050067734,15,0.9375,1,0.0625,3.0,1.0,8.51405143737793,0.004367828369140625,0,0
17,0,6.0931023e-05,15,0.8823529411764706,2,0.11764705882352941,6.0,0.0,8.485190391540527,0.028861045837402344,0,0
18,0,0.0001210065,15,0.8333333333333334,3,0.16666666666666666,25.0,0.0,8.44795036315918,0.037240028381347656,0,0
19,0,0.00012426208,15,0.7894736842105263,4,0.21052631578947367,25.0,0.0,8.410257339477539,0.037693023681640625,0,0
20,0,0.00011434113,15,0.75,5,0.25,25.0,0.0,8.37394905090332,0.03630828857421875,0,0
21,0,9.975503e-05,15,0.7142857142857143,6,0.2857142857142857,25.0,0.0,8.339675903320312,0.03427314758300781,0,0
