step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,2,-7.558609,1,1.0,0,0.0,24.0,-19.0,8.60074520111084,0.013962745666503906,0,0
2,3,0.3823638,2,1.0,0,0.0,4.0,1.0,8.594768524169922,0.005976676940917969,0,0
3,4,-0.37630507,3,1.0,0,0.0,7.0,-1.0,8.59254264831543,0.0022258758544921875,0,0
4,1,0.34399787,4,1.0,0,0.0,6.0,1.0,8.588958740234375,0.0035839080810546875,0,0
5,4,0.34372315,5,1.0,0,0.0,5.0,1.0,8.587638854980469,0.00131988525390625,0,0
6,1,0.3379132,6,1.0,0,0.0,4.0,1.0,8.584208488464355,0.0034303665161132812,0,0
7,2,-0.34949234,7,1.0,0,0.0,5.0,-1.0,8.584856033325195,-0.0006475448608398438,0,0
8,3,-0.33757755,8,1.0,0,0.0,6.0,-1.0,8.582159042358398,0.002696990966796875,0,0
9,4,0.31737578,9,1.0,0,0.0,5.0,1.0,8.582761764526367,-0.00060272216796875,0,0
10,3,-0.32893726,10,1.0,0,0.0,6.0,-1.0,8.580734252929688,0.0020275115966796875,0,0
11,2,-0.3132281,11,1.0,0,0.0,7.0,-1.0,8.579567909240723,0.0011663436889648438,0,0
12,2,-0.28712454,12,1.0,0,0.0,8.0,-1.0,8.56779956817627,0.011768341064453125,0,0
13,3,0.26190442,13,1.0,0,0.0,12.0,1.0,8.563002586364746,0.0047969818115234375,0,0
14,4,-0.2565507,14,1.0,0,0.0,13.0,-1.0,8.563488006591797,-0.00048542022705078125,0,0
15,3,0.22806706,15,1.0,0,0.0,12.0,1.0,8.563493728637695,-5.7220458984375e-06,0,0
16,4,-0.22580245,16,1.0,0,0.0,13.0,-1.0,8.56373405456543,-0.000240325927734375,0,0
17,3,0.2012385,17,1.0,0,0.0,12.0,1.0,8.563777923583984,-4.38690185546875e-05,0,0
18,4,-0.20031269,18,1.0,0,0.0,13.0,-1.0,8.563949584960938,-0.000171661376953125,0,0
19,3,0.18105309,19,1.0,0,0.0,12.0,1.0,8.563981056213379,-3.147125244140625e-05,0,0
20,4,-0.18258205,20,1.0,0,0.0,16.0,-1.0,8.564105033874512,-0.0001239776611328125,0,0
21,0,-0.00061502744,20,0.9523809523809523,1,0.047619047619047616,16.0,0.0,8.546453475952148,0.01765155792236328,0,0
22,0,0.00031575162,20,0.9090909090909091,2,0.09090909090909091,32.0,0.0,8.524833679199219,0.021619796752929688,0,0
23,0,0.0005547574,20,0.8695652173913043,3,0.13043478260869565,32.0,0.0,8.502050399780273,0.022783279418945312,0,0
24,0,0.0005063639,20,0.8333333333333334,4,0.16666666666666666,32.0,0.0,8.479385375976562,0.022665023803710938,0,0
25,0,0.00034991952,20,0.8,5,0.2,32.0,0.0,8.457399368286133,0.021986007690429688,0,0
26,0,0.0001656916,20,0.7692307692307693,6,0.23076923076923078,32.0,0.0,8.436302185058594,0.021097183227539062,0,0
27,0,-1.5567595e-05,20,0.7407407407407407,7,0.25925925925925924,32.0,0.0,8.416154861450195,0.020147323608398438,0,0
28,0,-0.0001842297,20,0.7142857142857143,8,0.2857142857142857,32.0,0.0,8.396952629089355,0.019202232360839844,0,0
29,1,0.11912506,21,0.7241379310344828,8,0.27586206896551724,31.0,1.0,8.402606964111328,-0.005654335021972656,0,0
30,2,-0.12542194,22,0.7333333333333333,8,0.26666666666666666,32.0,-1.0,8.407906532287598,-0.005299568176269531,0,0
31,0,0.00014293473,22,0.7096774193548387,9,0.2903225806451613,32.0,0.0,8.386817932128906,0.021088600158691406,0,0
32,1,0.11253434,23,0.71875,9,0.28125,31.0,1.0,8.392179489135742,-0.0053615570068359375,0,0
33,2,-0.118834235,24,0.7272727272727273,9,0.2727272727272727,32.0,-1.0,8.397294044494629,-0.005114555358886719,0,0
34,0,0.0002637154,24,0.7058823529411765,10,0.29411764705882354,32.0,0.0,8.375410079956055,0.02188396453857422,0,0
35,1,0.10787983,25,0.7142857142857143,10,0.2857142857142857,31.0,1.0,8.380677223205566,-0.005267143249511719,0,0
36,1,0.10717564,26,0.7222222222222222,10,0.2777777777777778,30.0,1.0,8.385215759277344,-0.004538536071777344,0,0
37,1,-0.11368818,27,0.7297297297297297,10,0.2702702702702703,31.0,-1.0,8.389374732971191,-0.004158973693847656,0,0
38,0,0.0007305829,27,0.7105263157894737,11,0.2894736842105263,31.0,0.0,8.364391326904297,0.02498340606689453,0,0
39,0,0.084517576,27,0.6923076923076923,12,0.3076923076923077,31.0,0.0,7.790256500244141,0.5741348266601562,0,0
40,2,0.10131421,28,0.7,12,0.3,6.0,1.0,7.813286781311035,-0.02303028106689453,0,0
41,1,9.118581,29,0.7073170731707317,12,0.2926829268292683,7.0,-1.0,-0.0,7.813286781311035,1,0
