step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
28,2,-0.13568148,18,0.6428571428571429,10,0.35714285714285715,13.0,-1.0,8.196964263916016,-0.01544952392578125,0,0
29,0,-0.0044152495,18,0.6206896551724138,11,0.3793103448275862,13.0,0.0,8.214107513427734,-0.01714324951171875,0,0
30,3,0.1276599,19,0.6333333333333333,11,0.36666666666666664,12.0,1.0,8.22856330871582,-0.014455795288085938,0,0
31,4,-0.13524938,20,0.6451612903225806,11,0.3548387096774194,13.0,-1.0,8.24167251586914,-0.013109207153320312,0,0
32,0,-0.0028787584,20,0.625,12,0.375,13.0,0.0,8.250494003295898,-0.008821487426757812,0,0
33,3,0.12782682,21,0.6363636363636364,12,0.36363636363636365,12.0,1.0,8.264045715332031,-0.013551712036132812,0,0
34,4,-0.13512717,22,0.6470588235294118,12,0.35294117647058826,13.0,-1.0,8.276493072509766,-0.012447357177734375,0,0
35,3,0.12823604,23,0.6571428571428571,12,0.34285714285714286,12.0,1.0,8.28782844543457,-0.011335372924804688,0,0
36,4,-0.13477677,24,0.6666666666666666,12,0.3333333333333333,13.0,-1.0,8.298377990722656,-0.010549545288085938,0,0
37,3,0.12853749,25,0.6756756756756757,12,0.32432432432432434,12.0,1.0,8.308080673217773,-0.009702682495117188,0,0
38,4,-0.13452286,26,0.6842105263157895,12,0.3157894736842105,13.0,-1.0,8.317255020141602,-0.009174346923828125,0,0
39,3,0.12877046,27,0.6923076923076923,12,0.3076923076923077,12.0,1.0,8.325695991516113,-0.008440971374511719,0,0
40,4,-0.13432582,28,0.7,12,0.3,13.0,-1.0,8.333803176879883,-0.008107185363769531,0,0
41,0,-0.0009805945,28,0.6829268292682927,13,0.3170731707317073,13.0,0.0,8.332344055175781,0.0014591217041015625,0,0
42,1,0.12877274,29,0.6904761904761905,13,0.30952380952380953,11.0,1.0,8.34077262878418,-0.008428573608398438,0,0
43,0,0.14176926,29,0.6744186046511628,14,0.32558139534883723,11.0,0.0,7.566168785095215,0.7746038436889648,0,0
44,4,-0.13612494,30,0.6818181818181818,14,0.3181818181818182,5.0,-1.0,7.584020137786865,-0.01785135269165039,0,0
45,0,-0.019984066,30,0.6666666666666666,15,0.3333333333333333,4.0,0.0,7.685485363006592,-0.10146522521972656,0,0
46,4,-0.13600503,31,0.6739130434782609,15,0.32608695652173914,8.0,-1.0,7.7026872634887695,-0.017201900482177734,0,0
47,0,-0.009626748,31,0.6595744680851063,16,0.3404255319148936,8.0,0.0,7.748056411743164,-0.04536914825439453,0,0
48,2,-0.13748263,32,0.6666666666666666,16,0.3333333333333333,9.0,-1.0,7.773261070251465,-0.02520465850830078,0,0
49,0,-0.005586547,32,0.6530612244897959,17,0.3469387755102041,9.0,0.0,7.796748161315918,-0.023487091064453125,0,0
50,4,-0.13725054,33,0.66,17,0.34,10.0,-1.0,7.820695877075195,-0.023947715759277344,0,0
51,3,0.12584141,34,0.6666666666666666,17,0.3333333333333333,9.0,1.0,7.845000743865967,-0.024304866790771484,0,0
52,4,-0.13654251,35,0.6730769230769231,17,0.3269230769230769,11.0,-1.0,7.865113735198975,-0.020112991333007812,0,0
53,4,-0.1334175,36,0.6792452830188679,17,0.32075471698113206,12.0,-1.0,7.8683013916015625,-0.0031876564025878906,0,0
54,3,0.126259,37,0.6851851851851852,17,0.3148148148148148,11.0,1.0,7.890344619750977,-0.022043228149414062,0,0
55,3,0.12694518,38,0.6909090909090909,17,0.3090909090909091,11.0,1.0,7.9086713790893555,-0.018326759338378906,0,0
56,4,-0.13583475,39,0.6964285714285714,17,0.30357142857142855,12.0,-1.0,7.924951076507568,-0.01627969741821289,0,0
57,3,0.12726292,40,0.7017543859649122,17,0.2982456140350877,11.0,1.0,7.941556930541992,-0.016605854034423828,0,0
58,1,0.1279846,41,0.7068965517241379,17,0.29310344827586204,9.0,1.0,7.954254150390625,-0.012697219848632812,0,0
59,1,0.12852623,42,0.711864406779661,17,0.288135593220339,8.0,1.0,7.964017868041992,-0.009763717651367188,0,0
60,1,-0.13297017,43,0.7166666666666667,17,0.2833333333333333,9.0,-1.0,7.96478271484375,-0.0007648468017578125,0,0
61,2,0.12767716,44,0.7213114754098361,17,0.2786885245901639,8.0,1.0,7.979145050048828,-0.014362335205078125,0,0
62,2,-0.13532703,45,0.7258064516129032,17,0.27419354838709675,9.0,-1.0,7.992674827575684,-0.013529777526855469,0,0
63,1,0.12833254,46,0.7301587301587301,17,0.2698412698412698,8.0,1.0,8.003487586975098,-0.010812759399414062,0,0
64,2,-0.13524532,47,0.734375,17,0.265625,9.0,-1.0,8.01657485961914,-0.013087272644042969,0,0
65,0,-0.0014016066,47,0.7230769230769231,18,0.27692307692307694,9.0,0.0,8.017395973205566,-0.0008211135864257812,0,0
66,2,-0.13547651,48,0.7272727272727273,18,0.2727272727272727,12.0,-1.0,8.03173542022705,-0.014339447021484375,0,0
67,0,-0.0014371751,48,0.7164179104477612,19,0.2835820895522388,12.0,0.0,8.03274917602539,-0.0010137557983398438,0,0
68,1,0.1276784,49,0.7205882352941176,19,0.27941176470588236,12.0,1.0,8.047104835510254,-0.014355659484863281,0,0
69,2,-0.13543795,50,0.7246376811594203,19,0.2753623188405797,13.0,-1.0,8.061235427856445,-0.014130592346191406,0,0
70,0,-0.0011249818,50,0.7142857142857143,20,0.2857142857142857,13.0,0.0,8.060558319091797,0.0006771087646484375,0,0
71,1,0.12781204,51,0.7183098591549296,20,0.28169014084507044,13.0,1.0,8.074190139770508,-0.013631820678710938,0,0
72,3,0.12811983,52,0.7222222222222222,20,0.2777777777777778,12.0,1.0,8.08615493774414,-0.011964797973632812,0,0
73,1,0.12831053,53,0.726027397260274,20,0.273972602739726,11.0,1.0,8.097086906433105,-0.010931968688964844,0,0
74,3,0.1288937,54,0.7297297297297297,20,0.2702702702702703,10.0,1.0,8.104860305786133,-0.007773399353027344,0,0
75,4,-0.13506554,55,0.7333333333333333,20,0.26666666666666666,11.0,-1.0,8.116973876953125,-0.012113571166992188,0,0
76,3,0.12886079,56,0.7368421052631579,20,0.2631578947368421,10.0,1.0,8.12492561340332,-0.007951736450195312,0,0
77,3,0.12891449,57,0.7402597402597403,20,0.2597402597402597,9.0,1.0,8.132586479187012,-0.007660865783691406,0,0
78,4,-0.13462622,58,0.7435897435897436,20,0.2564102564102564,10.0,-1.0,8.14232063293457,-0.009734153747558594,0,0
79,2,-0.13437319,59,0.7468354430379747,20,0.25316455696202533,12.0,-1.0,8.150684356689453,-0.008363723754882812,0,0
80,1,0.12890093,60,0.75,20,0.25,11.0,1.0,8.158418655395508,-0.0077342987060546875,0,0
81,2,-0.13440524,61,0.7530864197530864,20,0.24691358024691357,12.0,-1.0,8.166955947875977,-0.00853729248046875,0,0
82,4,-0.13452709,62,0.7560975609756098,20,0.24390243902439024,13.0,-1.0,8.176153182983398,-0.009197235107421875,0,0
83,4,-0.1342436,63,0.7590361445783133,20,0.24096385542168675,14.0,-1.0,8.183815002441406,-0.0076618194580078125,0,0
84,0,0.00084150187,63,0.75,21,0.25,14.0,0.0,8.172487258911133,0.011327743530273438,0,0
85,0,-0.0001236035,63,0.7411764705882353,22,0.25882352941176473,14.0,0.0,8.166386604309082,0.006100654602050781,0,0
86,2,-0.13485971,64,0.7441860465116279,22,0.2558139534883721,15.0,-1.0,8.177385330200195,-0.010998725891113281,0,0
87,4,-0.13465157,65,0.7471264367816092,22,0.25287356321839083,16.0,-1.0,8.187256813049316,-0.009871482849121094,0,0
88,4,-0.13433199,66,0.75,22,0.25,17.0,-1.0,8.19539737701416,-0.00814056396484375,0,0
89,1,0.1296748,67,0.7528089887640449,22,0.24719101123595505,16.0,1.0,8.19894027709961,-0.0035429000854492188,0,0
90,0,0.0020909796,67,0.7444444444444445,23,0.25555555555555554,16.0,0.0,8.180845260620117,0.018095016479492188,0,0
91,2,-0.134563,68,0.7472527472527473,23,0.25274725274725274,17.0,-1.0,8.190237045288086,-0.00939178466796875,0,0
92,4,-0.1342693,69,0.75,23,0.25,18.0,-1.0,8.198038101196289,-0.007801055908203125,0,0
93,3,0.12866463,70,0.7526881720430108,23,0.24731182795698925,17.0,1.0,8.207052230834961,-0.009014129638671875,0,0
94,0,0.0008122723,70,0.7446808510638298,24,0.2553191489361702,17.0,0.0,8.195882797241211,0.01116943359375,0,0
95,3,0.12866393,71,0.7473684210526316,24,0.25263157894736843,16.0,1.0,8.204900741577148,-0.0090179443359375,0,0
96,3,0.12880391,72,0.75,24,0.25,15.0,1.0,8.213160514831543,-0.008259773254394531,0,0
97,1,0.12904479,73,0.7525773195876289,24,0.24742268041237114,14.0,1.0,8.220115661621094,-0.006955146789550781,0,0
98,2,-0.13433798,74,0.7551020408163265,24,0.24489795918367346,15.0,-1.0,8.228288650512695,-0.008172988891601562,0,0
99,0,0.12718984,74,0.7474747474747475,25,0.25252525252525254,15.0,0.0,7.532648086547852,0.6956405639648438,0,0
100,4,-0.1381778,75,0.75,25,0.25,12.0,-1.0,7.561617851257324,-0.028969764709472656,0,0
101,0,-0.008060851,75,0.7425742574257426,26,0.25742574257425743,11.0,0.0,7.598505973815918,-0.03688812255859375,0,0
102,4,-0.13754699,76,0.7450980392156863,26,0.2549019607843137,12.0,-1.0,7.624059200286865,-0.025553226470947266,0,0
103,0,-0.003664172,76,0.7378640776699029,27,0.2621359223300971,12.0,0.0,7.637134552001953,-0.01307535171508789,0,0
104,1,0.12575752,77,0.7403846153846154,27,0.25961538461538464,11.0,1.0,7.661893844604492,-0.024759292602539062,0,0
105,2,-0.13729624,78,0.7428571428571429,27,0.2571428571428571,12.0,-1.0,7.686089038848877,-0.024195194244384766,0,0
106,0,-0.003060563,78,0.7358490566037735,28,0.2641509433962264,12.0,0.0,7.695895195007324,-0.009806156158447266,0,0
107,4,-0.1369843,79,0.7383177570093458,28,0.2616822429906542,13.0,-1.0,7.718400955200195,-0.022505760192871094,0,0
108,3,0.12629385,80,0.7407407407407407,28,0.25925925925925924,12.0,1.0,7.740255355834961,-0.021854400634765625,0,0
109,4,-0.13646232,81,0.7431192660550459,28,0.25688073394495414,13.0,-1.0,7.759933948516846,-0.019678592681884766,0,0
110,3,0.12677677,82,0.7454545454545455,28,0.2545454545454545,12.0,1.0,7.779172897338867,-0.019238948822021484,0,0
111,3,0.12712742,83,0.7477477477477478,28,0.25225225225225223,11.0,1.0,7.796512603759766,-0.017339706420898438,0,0
112,3,0.12758349,84,0.75,28,0.25,10.0,1.0,7.811382293701172,-0.01486968994140625,0,0
113,4,-0.13621484,85,0.7522123893805309,28,0.24778761061946902,11.0,-1.0,7.829720497131348,-0.01833820343017578,0,0
114,4,-0.1357129,86,0.7543859649122807,28,0.24561403508771928,12.0,-1.0,7.845340251922607,-0.015619754791259766,0,0
115,0,-0.0011302643,86,0.7478260869565218,29,0.25217391304347825,12.0,0.0,7.844691753387451,0.00064849853515625,0,0
116,4,-0.13584647,87,0.75,29,0.25,13.0,-1.0,7.861034870147705,-0.016343116760253906,0,0
117,1,0.12756182,88,0.7521367521367521,29,0.24786324786324787,12.0,1.0,7.876021862030029,-0.014986991882324219,0,0
118,2,-0.13562363,89,0.7542372881355932,29,0.2457627118644068,13.0,-1.0,7.891158103942871,-0.015136241912841797,0,0
119,1,0.12778817,90,0.7563025210084033,29,0.24369747899159663,12.0,1.0,7.904919147491455,-0.013761043548583984,0,0
120,2,-0.13537343,91,0.7583333333333333,29,0.24166666666666667,13.0,-1.0,7.918700218200684,-0.013781070709228516,0,0
121,1,0.12800318,92,0.7603305785123967,29,0.2396694214876033,12.0,1.0,7.9312968254089355,-0.012596607208251953,0,0
122,3,0.12811111,93,0.7622950819672131,29,0.23770491803278687,11.0,1.0,7.9433088302612305,-0.012012004852294922,0,0
123,4,-0.1350335,94,0.7642276422764228,29,0.23577235772357724,12.0,-1.0,7.955248832702637,-0.01194000244140625,0,0
124,2,-0.13495971,95,0.7661290322580645,29,0.23387096774193547,13.0,-1.0,7.966789245605469,-0.011540412902832031,0,0
125,0,0.00076517044,95,0.76,30,0.24,13.0,0.0,7.955874919891357,0.010914325714111328,0,0
126,0,-0.00022872444,95,0.753968253968254,31,0.24603174603174602,13.0,0.0,7.950343608856201,0.00553131103515625,0,0
127,3,0.12787181,96,0.7559055118110236,31,0.2440944881889764,12.0,1.0,7.963651657104492,-0.013308048248291016,0,0
128,0,-0.00092600915,96,0.75,32,0.25,12.0,0.0,7.961896896362305,0.0017547607421875,0,0
129,4,-0.1352831,97,0.751937984496124,32,0.24806201550387597,14.0,-1.0,7.975188732147217,-0.01329183578491211,0,0
130,4,-0.13475652,98,0.7538461538461538,32,0.24615384615384617,15.0,-1.0,7.985628604888916,-0.010439872741699219,0,0
131,0,6.0754362e-05,98,0.7480916030534351,33,0.25190839694656486,15.0,0.0,7.978529453277588,0.007099151611328125,0,0
132,0,-0.00051098387,98,0.7424242424242424,34,0.25757575757575757,15.0,0.0,7.974526882171631,0.004002571105957031,0,0
133,4,-0.13508905,99,0.7443609022556391,34,0.2556390977443609,16.0,-1.0,7.986767768859863,-0.012240886688232422,0,0
134,1,-0.13488242,100,0.746268656716418,34,0.2537313432835821,17.0,-1.0,7.997889518737793,-0.011121749877929688,0,0
135,0,0.0006370706,100,0.7407407407407407,35,0.25925925925925924,17.0,0.0,7.987668991088867,0.010220527648925781,0,0
136,0,-7.218763e-05,100,0.7352941176470589,36,0.2647058823529412,18.0,0.0,7.981289863586426,0.006379127502441406,0,0
137,2,0.12815028,101,0.7372262773722628,36,0.26277372262773724,17.0,1.0,7.99308967590332,-0.011799812316894531,0,0
138,4,-0.13493383,102,0.7391304347826086,36,0.2608695652173913,18.0,-1.0,8.00448989868164,-0.011400222778320312,0,0
139,0,-0.0012471826,102,0.7338129496402878,37,0.26618705035971224,18.0,0.0,8.004474639892578,1.52587890625e-05,0,0
140,0,-0.0014019588,102,0.7285714285714285,38,0.2714285714285714,18.0,0.0,8.005297660827637,-0.0008230209350585938,0,0
141,0,-0.0015040863,102,0.723404255319149,39,0.2765957446808511,19.0,0.0,8.006673812866211,-0.0013761520385742188,0,0
