step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,4,-0.03204411,1,1.0,0,0.0,18.0,-4.0,8.603252410888672,0.011455535888671875,0,0
2,2,-0.008027469,2,1.0,0,0.0,3.0,-1.0,8.596719741821289,0.0065326690673828125,0,0
3,2,-0.007937813,3,1.0,0,0.0,4.0,-1.0,8.58217716217041,0.014542579650878906,0,0
4,2,0.008020987,4,1.0,0,0.0,2.0,1.0,8.575860977172852,0.006316184997558594,0,0
5,2,0.008012026,5,1.0,0,0.0,2.0,1.0,8.570393562316895,0.005467414855957031,0,0
6,2,0.008024056,6,1.0,0,0.0,1.0,1.0,8.563912391662598,0.006481170654296875,0,0
7,2,0.007976127,7,1.0,0,0.0,2.0,1.0,8.561737060546875,0.0021753311157226562,0,0
8,2,-0.008104661,8,1.0,0,0.0,3.0,-1.0,8.561729431152344,7.62939453125e-06,0,0
9,4,-0.008025626,9,1.0,0,0.0,5.0,-1.0,8.554656982421875,0.00707244873046875,0,0
10,4,-0.024108699,10,1.0,0,0.0,9.0,-3.0,8.549633026123047,0.005023956298828125,0,0
11,0,0.00012960334,10,0.9090909090909091,1,0.09090909090909091,5.0,0.0,8.531373023986816,0.01826000213623047,0,0
12,3,0.00795028,11,0.9166666666666666,1,0.08333333333333333,29.0,1.0,8.531756401062012,-0.0003833770751953125,0,0
13,4,-0.008128223,12,0.9230769230769231,1,0.07692307692307693,30.0,-1.0,8.533567428588867,-0.0018110275268554688,0,0
14,3,0.007956747,13,0.9285714285714286,1,0.07142857142857142,29.0,1.0,8.533483505249023,8.392333984375e-05,0,0
15,4,-0.008127264,14,0.9333333333333333,1,0.06666666666666667,30.0,-1.0,8.535100936889648,-0.001617431640625,0,0
16,3,0.007960495,15,0.9375,1,0.0625,29.0,1.0,8.534790992736816,0.00030994415283203125,0,0
17,4,-0.008127432,16,0.9411764705882353,1,0.058823529411764705,30.0,-1.0,8.536314964294434,-0.0015239715576171875,0,0
18,3,0.007963479,17,0.9444444444444444,1,0.05555555555555555,29.0,1.0,8.535846710205078,0.00046825408935546875,0,0
19,4,-0.008127966,18,0.9473684210526315,1,0.05263157894736842,30.0,-1.0,8.537309646606445,-0.0014629364013671875,0,0
20,3,0.0079660425,19,0.95,1,0.05,29.0,1.0,8.536720275878906,0.0005893707275390625,0,0
21,4,-0.008128716,20,0.9523809523809523,1,0.047619047619047616,30.0,-1.0,8.538141250610352,-0.0014209747314453125,0,0
22,3,0.00796836,21,0.9545454545454546,1,0.045454545454545456,29.0,1.0,8.537452697753906,0.0006885528564453125,0,0
23,4,-0.008129604,22,0.9565217391304348,1,0.043478260869565216,30.0,-1.0,8.538844108581543,-0.0013914108276367188,0,0
24,3,0.00797045,23,0.9583333333333334,1,0.041666666666666664,29.0,1.0,8.538076400756836,0.0007677078247070312,0,0
25,4,-0.0081305355,24,0.96,1,0.04,30.0,-1.0,8.53944206237793,-0.00136566162109375,0,0
26,3,0.007972414,25,0.9615384615384616,1,0.038461538461538464,29.0,1.0,8.538606643676758,0.000835418701171875,0,0
27,4,-0.008131574,26,0.9629629629629629,1,0.037037037037037035,30.0,-1.0,8.539956092834473,-0.0013494491577148438,0,0
28,3,0.0079742465,27,0.9642857142857143,1,0.03571428571428571,29.0,1.0,8.539064407348633,0.0008916854858398438,0,0
29,4,-0.008132613,28,0.9655172413793104,1,0.034482758620689655,30.0,-1.0,8.540397644042969,-0.0013332366943359375,0,0
30,0,0.00020068877,28,0.9333333333333333,2,0.06666666666666667,30.0,0.0,8.51585865020752,0.02453899383544922,0,0
31,0,0.00018863137,28,0.9032258064516129,3,0.0967741935483871,30.0,0.0,8.492388725280762,0.023469924926757812,0,0
32,0,0.00016814991,28,0.875,4,0.125,30.0,0.0,8.470733642578125,0.02165508270263672,0,0
33,0,0.00015011037,28,0.8484848484848485,5,0.15151515151515152,30.0,0.0,8.450676918029785,0.020056724548339844,0,0
34,0,0.00013458871,28,0.8235294117647058,6,0.17647058823529413,30.0,0.0,8.431995391845703,0.01868152618408203,0,0
35,0,0.000121186946,28,0.8,7,0.2,30.0,0.0,8.414501190185547,0.01749420166015625,0,0
36,3,0.007916981,29,0.8055555555555556,7,0.19444444444444445,29.0,1.0,8.419102668762207,-0.004601478576660156,0,0
37,1,0.007924526,30,0.8108108108108109,7,0.1891891891891892,28.0,1.0,8.423089027404785,-0.003986358642578125,0,0
38,1,0.007957478,31,0.8157894736842105,7,0.18421052631578946,27.0,1.0,8.424211502075195,-0.0011224746704101562,0,0
39,4,0.0079354355,32,0.8205128205128205,7,0.1794871794871795,26.0,1.0,8.427337646484375,-0.0031261444091796875,0,0
40,4,0.0079835355,33,0.825,7,0.175,25.0,1.0,8.426259994506836,0.0010776519775390625,0,0
41,1,0.007950326,34,0.8292682926829268,7,0.17073170731707318,24.0,1.0,8.428174018859863,-0.0019140243530273438,0,0
42,4,0.008049815,35,0.8333333333333334,7,0.16666666666666666,23.0,1.0,8.421338081359863,0.0068359375,0,0
43,1,0.008020088,36,0.8372093023255814,7,0.16279069767441862,22.0,1.0,8.41718578338623,0.0041522979736328125,0,0
44,1,0.008042498,37,0.8409090909090909,7,0.1590909090909091,21.0,1.0,8.411104202270508,0.006081581115722656,0,0
45,1,0.008025303,38,0.8444444444444444,7,0.15555555555555556,20.0,1.0,8.406597137451172,0.0045070648193359375,0,0
46,1,0.008051458,39,0.8478260869565217,7,0.15217391304347827,19.0,1.0,8.399829864501953,0.00676727294921875,0,0
47,1,0.008023964,40,0.851063829787234,7,0.14893617021276595,18.0,1.0,8.395547866821289,0.0042819976806640625,0,0
48,1,0.008144334,41,0.8541666666666666,7,0.14583333333333334,17.0,1.0,8.3806734085083,0.014874458312988281,0,0
49,0,0.00030130893,41,0.8367346938775511,8,0.16326530612244897,4.0,0.0,8.347261428833008,0.03341197967529297,0,0
50,0,0.00031928814,41,0.82,9,0.18,17.0,0.0,8.312261581420898,0.034999847412109375,0,0
51,4,0.007952631,42,0.8235294117647058,9,0.17647058823529413,16.0,1.0,8.314499855041504,-0.0022382736206054688,0,0
52,1,0.008050175,43,0.8269230769230769,9,0.17307692307692307,15.0,1.0,8.30816650390625,0.006333351135253906,0,0
53,1,0.007942163,44,0.8301886792452831,9,0.16981132075471697,14.0,1.0,8.31143569946289,-0.003269195556640625,0,0
54,1,0.00808928,45,0.8333333333333334,9,0.16666666666666666,13.0,1.0,8.301752090454102,0.009683609008789062,0,0
55,1,0.007973247,46,0.8363636363636363,9,0.16363636363636364,12.0,1.0,8.30237865447998,-0.0006265640258789062,0,0
56,1,0.008109997,47,0.8392857142857143,9,0.16071428571428573,11.0,1.0,8.290970802307129,0.011407852172851562,0,0
57,1,0.0080141695,48,0.8421052631578947,9,0.15789473684210525,3.0,1.0,8.2880859375,0.0028848648071289062,0,0
58,0,-2.0939655e-05,48,0.8275862068965517,10,0.1724137931034483,4.0,0.0,8.283170700073242,0.0049152374267578125,0,0
59,2,-0.008222076,49,0.8305084745762712,10,0.1694915254237288,14.0,-1.0,8.290790557861328,-0.0076198577880859375,0,0
60,2,-0.008178516,50,0.8333333333333334,10,0.16666666666666666,15.0,-1.0,8.294507026672363,-0.0037164688110351562,0,0
61,2,-0.008182712,51,0.8360655737704918,10,0.16393442622950818,16.0,-1.0,8.298540115356445,-0.004033088684082031,0,0
62,2,-0.008200433,52,0.8387096774193549,10,0.16129032258064516,17.0,-1.0,8.304084777832031,-0.0055446624755859375,0,0
63,2,-0.0081698485,53,0.8412698412698413,10,0.15873015873015872,18.0,-1.0,8.306873321533203,-0.002788543701171875,0,0
64,2,-0.008187475,54,0.84375,10,0.15625,19.0,-1.0,8.311164855957031,-0.004291534423828125,0,0
65,2,-0.008166225,55,0.8461538461538461,10,0.15384615384615385,20.0,-1.0,8.313525199890137,-0.0023603439331054688,0,0
66,2,-0.008192091,56,0.8484848484848485,10,0.15151515151515152,21.0,-1.0,8.318116188049316,-0.0045909881591796875,0,0
67,1,0.007953088,57,0.8507462686567164,10,0.14925373134328357,20.0,1.0,8.321155548095703,-0.0030393600463867188,0,0
68,2,-0.008195111,58,0.8529411764705882,10,0.14705882352941177,21.0,-1.0,8.325904846191406,-0.004749298095703125,0,0
69,1,0.007958458,59,0.855072463768116,10,0.14492753623188406,20.0,1.0,8.328575134277344,-0.0026702880859375,0,0
70,2,-0.008192859,60,0.8571428571428571,10,0.14285714285714285,21.0,-1.0,8.333017349243164,-0.0044422149658203125,0,0
71,1,0.007963689,61,0.8591549295774648,10,0.14084507042253522,20.0,1.0,8.335330963134766,-0.0023136138916015625,0,0
72,2,-0.008190867,62,0.8611111111111112,10,0.1388888888888889,21.0,-1.0,8.339488983154297,-0.00415802001953125,0,0
73,1,0.007968575,63,0.863013698630137,10,0.136986301369863,20.0,1.0,8.341476440429688,-0.001987457275390625,0,0
74,2,-0.008189174,64,0.8648648648648649,10,0.13513513513513514,21.0,-1.0,8.345376968383789,-0.0039005279541015625,0,0
75,1,0.007973074,65,0.8666666666666667,10,0.13333333333333333,20.0,1.0,8.34707260131836,-0.0016956329345703125,0,0
76,2,-0.008187784,66,0.868421052631579,10,0.13157894736842105,21.0,-1.0,8.35074234008789,-0.00366973876953125,0,0
77,1,0.007977173,67,0.8701298701298701,10,0.12987012987012986,20.0,1.0,8.352181434631348,-0.0014390945434570312,0,0
78,2,-0.008186695,68,0.8717948717948718,10,0.1282051282051282,21.0,-1.0,8.355647087097168,-0.0034656524658203125,0,0
79,1,0.007980948,69,0.8734177215189873,10,0.12658227848101267,20.0,1.0,8.356858253479004,-0.0012111663818359375,0,0
80,2,-0.008185854,70,0.875,10,0.125,21.0,-1.0,8.36014175415039,-0.0032835006713867188,0,0
81,1,0.007984444,71,0.8765432098765432,10,0.12345679012345678,20.0,1.0,8.361149787902832,-0.0010080337524414062,0,0
82,2,-0.008185218,72,0.8780487804878049,10,0.12195121951219512,21.0,-1.0,8.364269256591797,-0.0031194686889648438,0,0
83,1,0.007987658,73,0.8795180722891566,10,0.12048192771084337,20.0,1.0,8.36509895324707,-0.0008296966552734375,0,0
84,2,-0.008184775,74,0.8809523809523809,10,0.11904761904761904,21.0,-1.0,8.368071556091309,-0.0029726028442382812,0,0
85,0,0.0004601103,74,0.8705882352941177,11,0.12941176470588237,21.0,0.0,8.320725440979004,0.04734611511230469,0,0
86,0,0.00041067143,74,0.8604651162790697,12,0.13953488372093023,21.0,0.0,8.277742385864258,0.042983055114746094,0,0
87,3,0.007931179,75,0.8620689655172413,12,0.13793103448275862,20.0,1.0,8.28376293182373,-0.006020545959472656,0,0
88,3,-0.008215968,76,0.8636363636363636,12,0.13636363636363635,21.0,-1.0,8.289270401000977,-0.005507469177246094,0,0
89,4,0.007942108,77,0.8651685393258427,12,0.1348314606741573,20.0,1.0,8.294431686401367,-0.005161285400390625,0,0
90,4,-0.008213212,78,0.8666666666666667,12,0.13333333333333333,21.0,-1.0,8.299588203430176,-0.005156517028808594,0,0
91,3,0.007953236,79,0.8681318681318682,12,0.13186813186813187,20.0,1.0,8.303873062133789,-0.004284858703613281,0,0
92,4,-0.008208044,80,0.8695652173913043,12,0.13043478260869565,21.0,-1.0,8.308465957641602,-0.0045928955078125,0,0
93,1,0.007972804,81,0.8709677419354839,12,0.12903225806451613,20.0,1.0,8.31113052368164,-0.0026645660400390625,0,0
94,4,-0.008057287,82,0.8723404255319149,12,0.1276595744680851,21.0,-1.0,8.302328109741211,0.008802413940429688,0,0
95,4,-0.008107729,83,0.8736842105263158,12,0.12631578947368421,22.0,-1.0,8.297918319702148,0.0044097900390625,0,0
96,4,-0.008121623,84,0.875,12,0.125,23.0,-1.0,8.294679641723633,0.003238677978515625,0,0
97,4,-0.00803266,85,0.8762886597938144,12,0.12371134020618557,24.0,-1.0,8.283548355102539,0.01113128662109375,0,0
98,3,0.007937754,86,0.8775510204081632,12,0.12244897959183673,23.0,1.0,8.289563179016113,-0.006014823913574219,0,0
99,0,0.00043308642,86,0.8686868686868687,13,0.13131313131313133,23.0,0.0,8.244640350341797,0.044922828674316406,0,0
100,3,0.007951699,87,0.87,13,0.13,22.0,1.0,8.249530792236328,-0.00489044189453125,0,0
101,3,0.007954326,88,0.8712871287128713,13,0.12871287128712872,21.0,1.0,8.254241943359375,-0.004711151123046875,0,0
102,3,0.007975447,89,0.8725490196078431,13,0.12745098039215685,20.0,1.0,8.257144927978516,-0.002902984619140625,0,0
103,3,0.007972878,90,0.8737864077669902,13,0.1262135922330097,19.0,1.0,8.260326385498047,-0.00318145751953125,0,0
104,2,-0.008194251,91,0.875,13,0.125,20.0,-1.0,8.263057708740234,-0.0027313232421875,0,0
105,3,-0.0082015535,92,0.8761904761904762,13,0.12380952380952381,21.0,-1.0,8.266378402709961,-0.0033206939697265625,0,0
106,2,0.00799775,93,0.8773584905660378,13,0.12264150943396226,20.0,1.0,8.267526626586914,-0.001148223876953125,0,0
