step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,0,-1.7688935,0,0.0,1,1.0,29.0,-9.0,8.585487365722656,0.0292205810546875,0,0
2,4,-0.19772449,1,0.5,1,0.5,28.0,-1.0,8.584510803222656,0.0009765625,0,0
3,2,-0.19653104,2,0.6666666666666666,1,0.3333333333333333,29.0,-1.0,8.579200744628906,0.00531005859375,0,0
4,3,0.19683747,3,0.75,1,0.25,28.0,1.0,8.578859329223633,0.0003414154052734375,0,0
5,4,-0.19786422,4,0.8,1,0.2,29.0,-1.0,8.578390121459961,0.000469207763671875,0,0
6,0,0.006125957,4,0.6666666666666666,2,0.3333333333333333,29.0,0.0,8.553876876831055,0.02451324462890625,0,0
7,2,-0.19747522,5,0.7142857142857143,2,0.2857142857142857,30.0,-1.0,8.551995277404785,0.0018815994262695312,0,0
8,2,-0.19679971,6,0.75,2,0.25,31.0,-1.0,8.547660827636719,0.004334449768066406,0,0
9,2,-0.19673668,7,0.7777777777777778,2,0.2222222222222222,32.0,-1.0,8.543097496032715,0.004563331604003906,0,0
10,0,0.005883538,7,0.7,3,0.3,32.0,0.0,8.519464492797852,0.02363300323486328,0,0
11,1,0.1960582,8,0.7272727272727273,3,0.2727272727272727,31.0,1.0,8.521952629089355,-0.0024881362915039062,0,0
12,1,0.19619004,9,0.75,3,0.25,30.0,1.0,8.523962020874023,-0.0020093917846679688,0,0
13,0,0.0056584533,9,0.6923076923076923,4,0.3076923076923077,30.0,0.0,8.50114631652832,0.022815704345703125,0,0
14,1,0.19608523,10,0.7142857142857143,4,0.2857142857142857,29.0,1.0,8.503536224365234,-0.0023899078369140625,0,0
15,2,-0.19870965,11,0.7333333333333333,4,0.26666666666666666,30.0,-1.0,8.506136894226074,-0.0026006698608398438,0,0
16,1,0.19622312,12,0.75,4,0.25,29.0,1.0,8.508026123046875,-0.0018892288208007812,0,0
17,1,0.1963731,13,0.7647058823529411,4,0.23529411764705882,28.0,1.0,8.509370803833008,-0.0013446807861328125,0,0
18,0,0.0060729026,13,0.7222222222222222,5,0.2777777777777778,28.0,0.0,8.485050201416016,0.024320602416992188,0,0
19,0,0.005144725,13,0.6842105263157895,6,0.3157894736842105,28.0,0.0,8.464099884033203,0.0209503173828125,0,0
20,2,-0.198987,14,0.7,6,0.3,29.0,-1.0,8.467707633972168,-0.0036077499389648438,0,0
21,1,0.19583075,15,0.7142857142857143,6,0.2857142857142857,28.0,1.0,8.47102165222168,-0.0033140182495117188,0,0
22,3,0.19604401,16,0.7272727272727273,6,0.2727272727272727,27.0,1.0,8.47356128692627,-0.0025396347045898438,0,0
23,0,0.007280269,16,0.6956521739130435,7,0.30434782608695654,27.0,0.0,8.444856643676758,0.02870464324951172,0,0
24,3,0.19649313,17,0.7083333333333334,7,0.2916666666666667,26.0,1.0,8.445765495300293,-0.0009088516235351562,0,0
25,2,-0.1988373,18,0.72,7,0.28,27.0,-1.0,8.448829650878906,-0.0030641555786132812,0,0
26,4,-0.19891503,19,0.7307692307692307,7,0.2692307692307692,28.0,-1.0,8.452176094055176,-0.0033464431762695312,0,0
27,0,0.006754197,19,0.7037037037037037,8,0.2962962962962963,28.0,0.0,8.425381660461426,0.02679443359375,0,0
28,3,0.19574592,20,0.7142857142857143,8,0.2857142857142857,27.0,1.0,8.429003715515137,-0.0036220550537109375,0,0
29,2,-0.19880737,21,0.7241379310344828,8,0.27586206896551724,28.0,-1.0,8.43195915222168,-0.0029554367065429688,0,0
30,0,0.008359467,21,0.7,9,0.3,28.0,0.0,8.399335861206055,0.032623291015625,0,0
31,1,0.19553371,22,0.7096774193548387,9,0.2903225806451613,27.0,1.0,8.403728485107422,-0.0043926239013671875,0,0
32,4,-0.19912855,23,0.71875,9,0.28125,28.0,-1.0,8.40785026550293,-0.0041217803955078125,0,0
33,4,-0.1990461,24,0.7272727272727273,9,0.2727272727272727,29.0,-1.0,8.411672592163086,-0.00382232666015625,0,0
34,2,-0.198956,25,0.7352941176470589,9,0.2647058823529412,30.0,-1.0,8.415167808532715,-0.0034952163696289062,0,0
35,1,0.19576876,26,0.7428571428571429,9,0.2571428571428571,29.0,1.0,8.418706893920898,-0.0035390853881835938,0,0
36,0,0.005008414,26,0.7222222222222222,10,0.2777777777777778,29.0,0.0,8.3982515335083,0.020455360412597656,0,0
37,3,0.19566502,27,0.7297297297297297,10,0.2702702702702703,28.0,1.0,8.402167320251465,-0.0039157867431640625,0,0
38,1,0.19580762,28,0.7368421052631579,10,0.2631578947368421,27.0,1.0,8.40556526184082,-0.0033979415893554688,0,0
39,0,0.0067505203,28,0.717948717948718,11,0.28205128205128205,27.0,0.0,8.3787841796875,0.026781082153320312,0,0
40,0,0.0057971287,28,0.7,12,0.3,27.0,0.0,8.355464935302734,0.023319244384765625,0,0
41,0,0.0052035567,28,0.6829268292682927,13,0.3170731707317073,27.0,0.0,8.334300994873047,0.0211639404296875,0,0
42,1,0.19523482,29,0.6904761904761905,13,0.30952380952380953,26.0,1.0,8.339778900146484,-0.0054779052734375,0,0
43,0,0.005614855,29,0.6744186046511628,14,0.32558139534883723,26.0,0.0,8.317121505737305,0.022657394409179688,0,0
44,1,0.19617507,30,0.6818181818181818,14,0.3181818181818182,25.0,1.0,8.319185256958008,-0.002063751220703125,0,0
45,1,0.19554736,31,0.6888888888888889,14,0.3111111111111111,24.0,1.0,8.323528289794922,-0.0043430328369140625,0,0
46,3,0.19687317,32,0.6956521739130435,14,0.30434782608695654,23.0,1.0,8.323057174682617,0.0004711151123046875,0,0
47,1,-0.19619696,33,0.7021276595744681,14,0.2978723404255319,24.0,-1.0,8.316534042358398,0.00652313232421875,0,0
48,1,-0.19818306,34,0.7083333333333334,14,0.2916666666666667,25.0,-1.0,8.317222595214844,-0.0006885528564453125,0,0
49,0,0.0090667615,34,0.6938775510204082,15,0.30612244897959184,25.0,0.0,8.282031059265137,0.03519153594970703,0,0
50,3,-0.1967548,35,0.7,15,0.3,26.0,-1.0,8.277533531188965,0.004497528076171875,0,0
51,0,0.009313908,35,0.6862745098039216,16,0.3137254901960784,26.0,0.0,8.24144458770752,0.03608894348144531,0,0
52,0,0.008315605,35,0.6730769230769231,17,0.3269230769230769,26.0,0.0,8.208980560302734,0.032464027404785156,0,0
53,0,0.00734094,35,0.660377358490566,18,0.33962264150943394,26.0,0.0,8.180055618286133,0.028924942016601562,0,0
54,0,0.006549598,35,0.6481481481481481,19,0.35185185185185186,26.0,0.0,8.154004096984863,0.02605152130126953,0,0
55,0,0.0058866898,35,0.6363636363636364,20,0.36363636363636365,26.0,0.0,8.130359649658203,0.023644447326660156,0,0
56,4,0.19450308,36,0.6428571428571429,20,0.35714285714285715,25.0,1.0,8.138494491577148,-0.008134841918945312,0,0
57,4,0.1946746,37,0.6491228070175439,20,0.3508771929824561,24.0,1.0,8.14600658416748,-0.007512092590332031,0,0
58,3,-0.19997638,38,0.6551724137931034,20,0.3448275862068966,25.0,-1.0,8.153206825256348,-0.0072002410888671875,0,0
59,4,0.19490151,39,0.6610169491525424,20,0.3389830508474576,24.0,1.0,8.159894943237305,-0.006688117980957031,0,0
60,4,0.1950859,40,0.6666666666666666,20,0.3333333333333333,23.0,1.0,8.165913581848145,-0.006018638610839844,0,0
61,1,0.19568105,41,0.6721311475409836,20,0.32786885245901637,22.0,1.0,8.169771194458008,-0.0038576126098632812,0,0
62,0,0.0035693971,41,0.6612903225806451,21,0.3387096774193548,22.0,0.0,8.154541015625,0.015230178833007812,0,0
63,1,0.19563612,42,0.6666666666666666,21,0.3333333333333333,21.0,1.0,8.158561706542969,-0.00402069091796875,0,0
64,3,0.1957882,43,0.671875,21,0.328125,20.0,1.0,8.162030220031738,-0.0034685134887695312,0,0
65,3,0.19541158,44,0.676923076923077,21,0.3230769230769231,19.0,1.0,8.166866302490234,-0.004836082458496094,0,0
66,0,0.0062698848,44,0.6666666666666666,22,0.3333333333333333,19.0,0.0,8.141830444335938,0.025035858154296875,0,0
67,3,0.19660896,45,0.6716417910447762,22,0.3283582089552239,18.0,1.0,8.142318725585938,-0.00048828125,0,0
68,3,0.19580816,46,0.6764705882352942,22,0.3235294117647059,17.0,1.0,8.14571475982666,-0.0033960342407226562,0,0
69,4,-0.19955431,47,0.6811594202898551,22,0.3188405797101449,18.0,-1.0,8.151382446289062,-0.005667686462402344,0,0
70,4,-0.19948813,48,0.6857142857142857,22,0.3142857142857143,19.0,-1.0,8.15680980682373,-0.005427360534667969,0,0
71,0,0.005093247,48,0.676056338028169,23,0.323943661971831,19.0,0.0,8.136046409606934,0.020763397216796875,0,0
72,4,-0.19953121,49,0.6805555555555556,23,0.3194444444444444,20.0,-1.0,8.141630172729492,-0.005583763122558594,0,0
73,1,-0.19900145,50,0.684931506849315,23,0.3150684931506849,21.0,-1.0,8.14529037475586,-0.0036602020263671875,0,0
74,0,0.003055669,50,0.6756756756756757,24,0.32432432432432434,21.0,0.0,8.131925582885742,0.013364791870117188,0,0
75,0,0.002252509,50,0.6666666666666666,25,0.3333333333333333,32.0,0.0,8.121477127075195,0.010448455810546875,0,0
76,0,0.0017871064,50,0.6578947368421053,26,0.34210526315789475,32.0,0.0,8.11271858215332,0.008758544921875,0,0
77,0,0.13329996,50,0.6493506493506493,27,0.35064935064935066,32.0,0.0,7.626426696777344,0.48629188537597656,0,0
78,4,-0.20437092,51,0.6538461538461539,27,0.34615384615384615,11.0,-1.0,7.64958381652832,-0.023157119750976562,0,0
79,2,0.19094376,52,0.6582278481012658,27,0.34177215189873417,10.0,1.0,7.670642852783203,-0.021059036254882812,0,0
80,1,-0.2031345,53,0.6625,27,0.3375,11.0,-1.0,7.689310550689697,-0.01866769790649414,0,0
81,1,-0.20241408,54,0.6666666666666666,27,0.3333333333333333,13.0,-1.0,7.705362319946289,-0.016051769256591797,0,0
82,1,0.1933111,55,0.6707317073170732,27,0.32926829268292684,12.0,1.0,7.717825412750244,-0.012463092803955078,0,0
