step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
28,3,0.19232954,18,0.6428571428571429,10,0.35714285714285715,11.0,1.0,8.186782836914062,-0.015875816345214844,0,0
29,1,0.19271268,19,0.6551724137931034,10,0.3448275862068966,10.0,1.0,8.20128059387207,-0.014497756958007812,0,0
30,4,-0.20173676,20,0.6666666666666666,10,0.3333333333333333,11.0,-1.0,8.214744567871094,-0.013463973999023438,0,0
31,3,0.19327982,21,0.6774193548387096,10,0.3225806451612903,10.0,1.0,8.227202415466309,-0.012457847595214844,0,0
32,2,-0.20115663,22,0.6875,10,0.3125,11.0,-1.0,8.238579750061035,-0.011377334594726562,0,0
33,4,-0.2012322,23,0.696969696969697,10,0.30303030303030304,12.0,-1.0,8.250228881835938,-0.011649131774902344,0,0
34,0,-8.251006e-05,23,0.6764705882352942,11,0.3235294117647059,12.0,0.0,8.24827766418457,0.0019512176513671875,0,0
35,0,-0.0008721166,23,0.6571428571428571,12,0.34285714285714286,12.0,0.0,8.249166488647461,-0.000888824462890625,0,0
36,0,-0.001247299,23,0.6388888888888888,13,0.3611111111111111,13.0,0.0,8.251404762268066,-0.0022382736206054688,0,0
37,1,0.19333497,24,0.6486486486486487,13,0.35135135135135137,12.0,1.0,8.263664245605469,-0.012259483337402344,0,0
38,2,-0.20122053,25,0.6578947368421053,13,0.34210526315789475,13.0,-1.0,8.27527141571045,-0.011607170104980469,0,0
39,0,0.18663292,25,0.6410256410256411,14,0.358974358974359,13.0,0.0,7.60174560546875,0.6735258102416992,0,0
40,0,-0.012631633,25,0.625,15,0.375,10.0,0.0,7.644930839538574,-0.04318523406982422,0,0
41,0,-0.011188705,25,0.6097560975609756,16,0.3902439024390244,10.0,0.0,7.682926177978516,-0.037995338439941406,0,0
42,3,0.18880905,26,0.6190476190476191,16,0.38095238095238093,9.0,1.0,7.7114644050598145,-0.028538227081298828,0,0
43,0,-0.010199047,26,0.6046511627906976,17,0.3953488372093023,9.0,0.0,7.7459001541137695,-0.03443574905395508,0,0
44,0,0.17237201,26,0.5909090909090909,18,0.4090909090909091,9.0,0.0,7.1236677169799805,0.6222324371337891,0,0
45,3,0.18471001,27,0.6,18,0.4,5.0,1.0,7.166949272155762,-0.04328155517578125,0,0
46,4,-0.21072708,28,0.6086956521739131,18,0.391304347826087,6.0,-1.0,7.212749481201172,-0.045800209045410156,0,0
47,2,-1.3849427,29,0.6170212765957447,18,0.3829787234042553,13.0,-7.0,7.222599983215332,-0.009850502014160156,0,0
48,2,-0.20117122,30,0.625,18,0.375,14.0,-1.0,7.234029769897461,-0.011429786682128906,0,0
49,1,0.18714273,31,0.6326530612244898,18,0.3673469387755102,13.0,1.0,7.268561363220215,-0.034531593322753906,0,0
50,0,-0.0202188,31,0.62,19,0.38,13.0,0.0,7.339035987854004,-0.07047462463378906,0,0
51,3,0.18787427,32,0.6274509803921569,19,0.37254901960784315,7.0,1.0,7.370936393737793,-0.03190040588378906,0,0
52,2,-0.20582454,33,0.6346153846153846,19,0.36538461538461536,8.0,-1.0,7.399103164672852,-0.028166770935058594,0,0
53,4,-0.20685144,34,0.6415094339622641,19,0.3584905660377358,9.0,-1.0,7.430963516235352,-0.0318603515625,0,0
54,3,0.18863471,35,0.6481481481481481,19,0.35185185185185186,8.0,1.0,7.4601287841796875,-0.029165267944335938,0,0
55,4,-0.20583273,36,0.6545454545454545,19,0.34545454545454546,9.0,-1.0,7.488325119018555,-0.028196334838867188,0,0
56,1,0.19027358,37,0.6607142857142857,19,0.3392857142857143,8.0,1.0,7.511595726013184,-0.023270606994628906,0,0
57,2,-0.20545147,38,0.6666666666666666,19,0.3333333333333333,9.0,-1.0,7.538420677185059,-0.026824951171875,0,0
58,1,0.19080494,39,0.6724137931034483,19,0.3275862068965517,8.0,1.0,7.559780120849609,-0.02135944366455078,0,0
59,0,-0.01413528,39,0.6610169491525424,20,0.3389830508474576,8.0,0.0,7.608373641967773,-0.04859352111816406,0,0
60,2,-0.20496626,40,0.6666666666666666,20,0.3333333333333333,9.0,-1.0,7.633453369140625,-0.025079727172851562,0,0
61,0,-0.011779585,40,0.6557377049180327,21,0.3442622950819672,9.0,0.0,7.673573970794678,-0.040120601654052734,0,0
62,0,-0.00843476,40,0.6451612903225806,22,0.3548387096774194,11.0,0.0,7.701663970947266,-0.02809000015258789,0,0
63,0,-0.006545458,40,0.6349206349206349,23,0.36507936507936506,11.0,0.0,7.722958564758301,-0.021294593811035156,0,0
64,3,0.18982841,41,0.640625,23,0.359375,10.0,1.0,7.747830390930176,-0.024871826171875,0,0
65,1,0.19068761,42,0.6461538461538462,23,0.35384615384615387,9.0,1.0,7.769611835479736,-0.021781444549560547,0,0
66,4,-0.2039298,43,0.6515151515151515,23,0.3484848484848485,10.0,-1.0,7.790963649749756,-0.02135181427001953,0,0
67,1,0.19197293,44,0.6567164179104478,23,0.34328358208955223,9.0,1.0,7.808122158050537,-0.01715850830078125,0,0
68,2,-0.20366916,45,0.6617647058823529,23,0.3382352941176471,10.0,-1.0,7.828536510467529,-0.020414352416992188,0,0
69,1,0.19241823,46,0.6666666666666666,23,0.3333333333333333,9.0,1.0,7.844093322753906,-0.015556812286376953,0,0
70,3,0.19311054,47,0.6714285714285714,23,0.32857142857142857,8.0,1.0,7.8571600914001465,-0.013066768646240234,0,0
71,2,-0.20304276,48,0.676056338028169,23,0.323943661971831,9.0,-1.0,7.875321388244629,-0.018161296844482422,0,0
72,2,-0.20278595,49,0.6805555555555556,23,0.3194444444444444,10.0,-1.0,7.892559051513672,-0.01723766326904297,0,0
73,4,-0.20252332,50,0.684931506849315,23,0.3150684931506849,11.0,-1.0,7.9088521003723145,-0.016293048858642578,0,0
74,1,0.19285904,51,0.6891891891891891,23,0.3108108108108108,10.0,1.0,7.922823429107666,-0.013971328735351562,0,0
75,2,-0.2023751,52,0.6933333333333334,23,0.30666666666666664,11.0,-1.0,7.9385833740234375,-0.015759944915771484,0,0
76,1,0.19324256,53,0.6973684210526315,23,0.3026315789473684,10.0,1.0,7.951175212860107,-0.012591838836669922,0,0
77,1,0.1941918,54,0.7012987012987013,23,0.2987012987012987,9.0,1.0,7.960352897644043,-0.009177684783935547,0,0
78,4,-0.20135057,55,0.7051282051282052,23,0.2948717948717949,10.0,-1.0,7.972427845001221,-0.012074947357177734,0,0
79,0,-0.0048730457,55,0.6962025316455697,24,0.3037974683544304,10.0,0.0,7.987707138061523,-0.015279293060302734,0,0
80,0,-0.0048967768,55,0.6875,25,0.3125,11.0,0.0,8.003071784973145,-0.015364646911621094,0,0
81,0,0.22504762,55,0.6790123456790124,26,0.32098765432098764,11.0,0.0,7.191376686096191,0.8116950988769531,0,0
82,3,-0.20658205,56,0.6829268292682927,26,0.3170731707317073,6.0,-1.0,7.222268104553223,-0.03089141845703125,0,0
83,1,0.18874447,57,0.6867469879518072,26,0.3132530120481928,5.0,1.0,7.251038551330566,-0.02877044677734375,0,0
84,4,0.18929242,58,0.6904761904761905,26,0.30952380952380953,4.0,1.0,7.277838230133057,-0.026799678802490234,0,0
85,1,-0.20527938,59,0.6941176470588235,26,0.3058823529411765,5.0,-1.0,7.304044246673584,-0.026206016540527344,0,0
86,1,0.18813054,60,0.6976744186046512,26,0.3023255813953488,2.0,1.0,7.335022926330566,-0.030978679656982422,0,0
87,0,-0.036530357,60,0.6896551724137931,27,0.3103448275862069,4.0,0.0,7.464166641235352,-0.12914371490478516,0,0
88,0,-0.018310275,60,0.6818181818181818,28,0.3181818181818182,5.0,0.0,7.527776718139648,-0.06361007690429688,0,0
89,2,0.18822797,61,0.6853932584269663,28,0.3146067415730337,10.0,1.0,7.558404922485352,-0.030628204345703125,0,0
90,1,-0.2052375,62,0.6888888888888889,28,0.3111111111111111,11.0,-1.0,7.584460258483887,-0.026055335998535156,0,0
91,2,0.18935578,63,0.6923076923076923,28,0.3076923076923077,10.0,1.0,7.611032009124756,-0.02657175064086914,0,0
92,2,0.1907657,64,0.6956521739130435,28,0.30434782608695654,9.0,1.0,7.632532596588135,-0.021500587463378906,0,0
93,3,0.1913685,65,0.6989247311827957,28,0.3010752688172043,8.0,1.0,7.651865005493164,-0.019332408905029297,0,0
94,4,-0.20445903,66,0.7021276595744681,28,0.2978723404255319,9.0,-1.0,7.6751203536987305,-0.023255348205566406,0,0
95,2,-0.2036579,67,0.7052631578947368,28,0.29473684210526313,10.0,-1.0,7.695494174957275,-0.020373821258544922,0,0
96,3,0.19254139,68,0.7083333333333334,28,0.2916666666666667,9.0,1.0,7.710608005523682,-0.01511383056640625,0,0
97,4,-0.20424478,69,0.711340206185567,28,0.28865979381443296,10.0,-1.0,7.733092784881592,-0.022484779357910156,0,0
98,1,0.1918373,70,0.7142857142857143,28,0.2857142857142857,9.0,1.0,7.750739097595215,-0.017646312713623047,0,0
99,2,-0.20325367,71,0.7171717171717171,28,0.2828282828282828,10.0,-1.0,7.769659042358398,-0.018919944763183594,0,0
100,3,0.19314565,72,0.72,28,0.28,9.0,1.0,7.782599449157715,-0.012940406799316406,0,0
101,0,0.24189717,72,0.7128712871287128,29,0.2871287128712871,9.0,0.0,6.910300254821777,0.8722991943359375,0,0
102,1,-0.21286789,73,0.7156862745098039,29,0.28431372549019607,4.0,-1.0,6.963800430297852,-0.05350017547607422,0,0
103,4,-0.21099713,74,0.7184466019417476,29,0.2815533980582524,5.0,-1.0,7.0105719566345215,-0.04677152633666992,0,0
104,3,0.18575536,75,0.7211538461538461,29,0.27884615384615385,4.0,1.0,7.050093650817871,-0.03952169418334961,0,0
105,4,-0.20978795,76,0.7238095238095238,29,0.2761904761904762,5.0,-1.0,7.09251594543457,-0.04242229461669922,0,0
106,1,401.77393,77,0.7264150943396226,29,0.27358490566037735,6.0,-1.0,-0.0,7.09251594543457,1,0
