step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,0,-1.1842011,0,0.0,1,1.0,30.0,-18.0,8.601638793945312,0.02041339874267578,0,0
2,0,0.00044443982,0,0.0,2,1.0,28.0,0.0,8.57651424407959,0.025124549865722656,0,0
3,0,0.0004317622,0,0.0,3,1.0,28.0,0.0,8.55152702331543,0.024987220764160156,0,0
4,0,0.00030709605,0,0.0,4,1.0,28.0,0.0,8.5278902053833,0.023636817932128906,0,0
5,4,-0.067992695,1,0.2,4,0.8,29.0,-1.0,8.531445503234863,-0.0035552978515625,0,0
6,1,0.06401634,2,0.3333333333333333,4,0.6666666666666666,28.0,1.0,8.530342102050781,0.0011034011840820312,0,0
7,4,-0.06783809,3,0.42857142857142855,4,0.5714285714285714,29.0,-1.0,8.532222747802734,-0.001880645751953125,0,0
8,0,0.0012212257,3,0.375,5,0.625,29.0,0.0,8.49868392944336,0.033538818359375,0,0
9,0,0.0008230164,3,0.3333333333333333,6,0.6666666666666666,29.0,0.0,8.46945858001709,0.02922534942626953,0,0
10,3,0.06349021,4,0.4,6,0.6,28.0,1.0,8.474054336547852,-0.004595756530761719,0,0
11,4,-0.06805696,5,0.45454545454545453,6,0.5454545454545454,29.0,-1.0,8.47830581665039,-0.0042514801025390625,0,0
12,0,0.0008287389,5,0.4166666666666667,7,0.5833333333333334,29.0,0.0,8.449018478393555,0.029287338256835938,0,0
13,4,-0.06786327,6,0.46153846153846156,7,0.5384615384615384,30.0,-1.0,8.451171875,-0.0021533966064453125,0,0
14,1,-0.06769423,7,0.5,7,0.5,31.0,-1.0,8.451494216918945,-0.0003223419189453125,0,0
15,0,0.0013207119,7,0.4666666666666667,8,0.5333333333333333,31.0,0.0,8.416877746582031,0.03461647033691406,0,0
16,0,0.00082345644,7,0.4375,9,0.5625,31.0,0.0,8.38764762878418,0.029230117797851562,0,0
17,4,0.06358265,8,0.47058823529411764,9,0.5294117647058824,30.0,1.0,8.391242027282715,-0.0035943984985351562,0,0
18,2,-0.06808117,9,0.5,9,0.5,31.0,-1.0,8.395755767822266,-0.004513740539550781,0,0
19,4,-0.06762468,10,0.5263157894736842,9,0.47368421052631576,32.0,-1.0,8.39532470703125,0.000431060791015625,0,0
20,0,0.00017256953,10,0.5,10,0.5,32.0,0.0,8.37314510345459,0.022179603576660156,0,0
21,2,-0.06806726,11,0.5238095238095238,10,0.47619047619047616,33.0,-1.0,8.377508163452148,-0.004363059997558594,0,0
22,1,0.06350658,12,0.5454545454545454,10,0.45454545454545453,32.0,1.0,8.381926536560059,-0.004418373107910156,0,0
23,3,0.063543916,13,0.5652173913043478,10,0.43478260869565216,31.0,1.0,8.385940551757812,-0.004014015197753906,0,0
24,3,0.063558176,14,0.5833333333333334,10,0.4166666666666667,30.0,1.0,8.389800071716309,-0.0038595199584960938,0,0
25,4,-0.0680059,15,0.6,10,0.4,31.0,-1.0,8.393498420715332,-0.0036983489990234375,0,0
26,2,-0.06801144,16,0.6153846153846154,10,0.38461538461538464,32.0,-1.0,8.397256851196289,-0.0037584304809570312,0,0
27,3,0.06358203,17,0.6296296296296297,10,0.37037037037037035,31.0,1.0,8.400857925415039,-0.00360107421875,0,0
28,4,-0.06798283,18,0.6428571428571429,10,0.35714285714285715,32.0,-1.0,8.404306411743164,-0.003448486328125,0,0
29,4,-0.06797491,19,0.6551724137931034,10,0.3448275862068966,33.0,-1.0,8.407669067382812,-0.0033626556396484375,0,0
30,3,0.06362315,20,0.6666666666666666,10,0.3333333333333333,32.0,1.0,8.4108247756958,-0.0031557083129882812,0,0
31,3,0.06363187,21,0.6774193548387096,10,0.3225806451612903,31.0,1.0,8.413886070251465,-0.0030612945556640625,0,0
32,4,-0.06793863,22,0.6875,10,0.3125,32.0,-1.0,8.416855812072754,-0.0029697418212890625,0,0
33,3,0.063649036,23,0.696969696969697,10,0.30303030303030304,31.0,1.0,8.419731140136719,-0.0028753280639648438,0,0
34,0,5.9348764e-05,23,0.6764705882352942,11,0.3235294117647059,31.0,0.0,8.398777961730957,0.02095317840576172,0,0
35,1,0.06362086,24,0.6857142857142857,11,0.3142857142857143,30.0,1.0,8.401958465576172,-0.0031805038452148438,0,0
36,4,-0.06794057,25,0.6944444444444444,11,0.3055555555555556,31.0,-1.0,8.404949188232422,-0.00299072265625,0,0
37,2,-0.067964256,26,0.7027027027027027,11,0.2972972972972973,32.0,-1.0,8.408196449279785,-0.0032472610473632812,0,0
38,3,0.063629046,27,0.7105263157894737,11,0.2894736842105263,31.0,1.0,8.411288261413574,-0.0030918121337890625,0,0
39,1,0.06367985,28,0.717948717948718,11,0.28205128205128205,30.0,1.0,8.413829803466797,-0.0025415420532226562,0,0
40,0,0.00061321456,28,0.7,12,0.3,30.0,0.0,8.386877059936523,0.026952743530273438,0,0
41,3,0.06359612,29,0.7073170731707317,12,0.2926829268292683,29.0,1.0,8.390325546264648,-0.003448486328125,0,0
42,4,-0.06798451,30,0.7142857142857143,12,0.2857142857142857,30.0,-1.0,8.393792152404785,-0.0034666061401367188,0,0
43,4,-0.06795333,31,0.7209302325581395,12,0.27906976744186046,31.0,-1.0,8.396921157836914,-0.0031290054321289062,0,0
44,4,-0.06797051,32,0.7272727272727273,12,0.2727272727272727,32.0,-1.0,8.400236129760742,-0.003314971923828125,0,0
45,3,0.063650444,33,0.7333333333333333,12,0.26666666666666666,31.0,1.0,8.403096199035645,-0.0028600692749023438,0,0
46,3,0.06366268,34,0.7391304347826086,12,0.2608695652173913,30.0,1.0,8.405823707580566,-0.002727508544921875,0,0
47,3,0.0636832,35,0.7446808510638298,12,0.2553191489361702,29.0,1.0,8.408329010009766,-0.0025053024291992188,0,0
48,3,0.063768595,36,0.75,12,0.25,28.0,1.0,8.40990924835205,-0.0015802383422851562,0,0
