step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,2,-2.8915465,1,1.0,0,0.0,22.0,-11.0,8.606046676635742,0.008661270141601562,0,0
2,1,-0.2632148,2,1.0,0,0.0,3.0,-1.0,8.606201171875,-0.0001544952392578125,0,0
3,0,0.009457052,2,0.6666666666666666,1,0.3333333333333333,19.0,0.0,8.580526351928711,0.025674819946289062,0,0
4,0,0.0124186585,2,0.5,2,0.5,30.0,0.0,8.5468111038208,0.033715248107910156,0,0
5,1,-0.26368764,3,0.6,2,0.4,31.0,-1.0,8.548249244689941,-0.001438140869140625,0,0
6,0,0.3620475,3,0.5,3,0.5,31.0,0.0,7.56533145904541,0.9829177856445312,0,0
7,2,-0.2729269,4,0.5714285714285714,3,0.42857142857142855,4.0,-1.0,7.591853141784668,-0.026521682739257812,0,0
8,2,-0.26863235,5,0.625,3,0.375,5.0,-1.0,7.606715679168701,-0.014862537384033203,0,0
9,3,-0.26723972,6,0.6666666666666666,3,0.3333333333333333,6.0,-1.0,7.617797374725342,-0.011081695556640625,0,0
10,3,-0.2686048,7,0.7,3,0.3,7.0,-1.0,7.632585048675537,-0.014787673950195312,0,0
11,0,-0.047326535,7,0.6363636363636364,4,0.36363636363636365,7.0,0.0,7.76107120513916,-0.12848615646362305,0,0
12,2,-0.26777297,8,0.6666666666666666,4,0.3333333333333333,11.0,-1.0,7.7736005783081055,-0.012529373168945312,0,0
13,3,0.26554534,9,0.6923076923076923,4,0.3076923076923077,10.0,1.0,7.76711893081665,0.006481647491455078,0,0
14,4,-0.27061287,10,0.7142857142857143,4,0.2857142857142857,11.0,-1.0,7.787358283996582,-0.02023935317993164,0,0
15,3,0.25885582,11,0.7333333333333333,4,0.26666666666666666,10.0,1.0,7.799037933349609,-0.011679649353027344,0,0
16,4,-0.2693695,12,0.75,4,0.25,11.0,-1.0,7.815901756286621,-0.01686382293701172,0,0
17,1,0.25917548,13,0.7647058823529411,4,0.23529411764705882,10.0,1.0,7.826713562011719,-0.010811805725097656,0,0
18,4,0.25867826,14,0.7777777777777778,4,0.2222222222222222,9.0,1.0,7.8388752937316895,-0.012161731719970703,0,0
19,0,-0.031704236,14,0.7368421052631579,5,0.2631578947368421,9.0,0.0,7.924948692321777,-0.08607339859008789,0,0
20,0,-0.022074182,14,0.7,6,0.3,9.0,0.0,7.984877586364746,-0.05992889404296875,0,0
21,4,0.25634807,15,0.7142857142857143,6,0.2857142857142857,8.0,1.0,8.003365516662598,-0.018487930297851562,0,0
22,1,0.2570176,16,0.7272727272727273,6,0.2727272727272727,7.0,1.0,8.020035743713379,-0.01667022705078125,0,0
