step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,3,-0.024635982,1,1.0,0,0.0,20.0,-3.0,8.610849380493164,0.007536888122558594,0,0
2,1,0.008262145,2,1.0,0,0.0,1.0,1.0,8.600028038024902,0.010821342468261719,0,0
3,2,-0.008300251,3,1.0,0,0.0,4.0,-1.0,8.60064697265625,-0.0006189346313476562,0,0
4,1,0.008157374,4,1.0,0,0.0,8.0,1.0,8.598886489868164,0.0017604827880859375,0,0
5,0,0.00021472193,4,0.8,1,0.2,8.0,0.0,8.57357120513916,0.025315284729003906,0,0
6,2,-0.008310554,5,0.8333333333333334,1,0.16666666666666666,29.0,-1.0,8.575078964233398,-0.0015077590942382812,0,0
7,0,0.0003602063,5,0.7142857142857143,2,0.2857142857142857,29.0,0.0,8.53718376159668,0.03789520263671875,0,0
8,0,0.0003849558,5,0.625,3,0.375,29.0,0.0,8.497148513793945,0.040035247802734375,0,0
9,0,0.00036996772,5,0.5555555555555556,4,0.4444444444444444,29.0,0.0,8.458409309387207,0.03873920440673828,0,0
10,4,0.008061105,6,0.6,4,0.4,28.0,1.0,8.464977264404297,-0.006567955017089844,0,0
11,3,-0.008363568,7,0.6363636363636364,4,0.36363636363636365,29.0,-1.0,8.471065521240234,-0.0060882568359375,0,0
12,0,0.0004051406,7,0.5833333333333334,5,0.4166666666666667,29.0,0.0,8.429285049438477,0.04178047180175781,0,0
13,0,0.00035835558,7,0.5384615384615384,6,0.46153846153846156,29.0,0.0,8.391550064086914,0.0377349853515625,0,0
14,4,0.008046679,8,0.5714285714285714,6,0.42857142857142855,28.0,1.0,8.399368286132812,-0.007818222045898438,0,0
15,3,-0.008376681,9,0.6,6,0.4,29.0,-1.0,8.406587600708008,-0.0072193145751953125,0,0
16,0,0.00038288545,9,0.5625,7,0.4375,29.0,0.0,8.366731643676758,0.03985595703125,0,0
17,0,0.0003311591,9,0.5294117647058824,8,0.47058823529411764,29.0,0.0,8.331348419189453,0.03538322448730469,0,0
18,0,0.00029310887,9,0.5,9,0.5,29.0,0.0,8.29925537109375,0.032093048095703125,0,0
19,1,0.008028807,10,0.5263157894736842,9,0.47368421052631576,28.0,1.0,8.308622360229492,-0.009366989135742188,0,0
20,2,-0.008393355,11,0.55,9,0.45,29.0,-1.0,8.317279815673828,-0.008657455444335938,0,0
21,1,0.008046647,12,0.5714285714285714,9,0.42857142857142855,28.0,1.0,8.325105667114258,-0.007825851440429688,0,0
22,2,-0.008378725,13,0.5909090909090909,9,0.4090909090909091,29.0,-1.0,8.332496643066406,-0.0073909759521484375,0,0
23,0,0.00037242135,13,0.5652173913043478,10,0.43478260869565216,29.0,0.0,8.293545722961426,0.03895092010498047,0,0
24,1,0.008044553,14,0.5833333333333334,10,0.4166666666666667,28.0,1.0,8.301554679870605,-0.008008956909179688,0,0
25,2,-0.00838101,15,0.6,10,0.4,29.0,-1.0,8.309141159057617,-0.007586479187011719,0,0
26,1,0.008057561,16,0.6153846153846154,10,0.38461538461538464,28.0,1.0,8.31602668762207,-0.006885528564453125,0,0
27,0,0.0003755882,16,0.5925925925925926,11,0.4074074074074074,28.0,0.0,8.276802062988281,0.03922462463378906,0,0
28,2,-0.008382657,17,0.6071428571428571,11,0.39285714285714285,29.0,-1.0,8.284528732299805,-0.0077266693115234375,0,0
29,4,0.008055931,18,0.6206896551724138,11,0.3793103448275862,28.0,1.0,8.291557312011719,-0.0070285797119140625,0,0
30,3,-0.0083731115,19,0.6333333333333333,11,0.36666666666666664,29.0,-1.0,8.298457145690918,-0.006899833679199219,0,0
31,0,0.00037855658,19,0.6129032258064516,12,0.3870967741935484,29.0,0.0,8.258975982666016,0.039481163024902344,0,0
