step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
47,2,-0.07901929,35,0.7446808510638298,12,0.2553191489361702,6.0,-1.0,7.651594161987305,-0.023874282836914062,0,0
48,3,-0.07748887,36,0.75,12,0.25,5.0,1.0,7.671517848968506,-0.019923686981201172,0,0
49,2,-0.07602089,37,0.7551020408163265,12,0.24489795918367346,6.0,-1.0,7.693647384643555,-0.022129535675048828,0,0
50,0,-0.07461162,37,0.74,13,0.26,6.0,0.0,6.987100601196289,0.7065467834472656,0,0
51,1,-0.073257625,38,0.7450980392156863,13,0.2549019607843137,10.0,1.0,7.034165382385254,-0.047064781188964844,0,0
52,2,-0.07195573,39,0.75,13,0.25,11.0,-1.0,7.08819580078125,-0.054030418395996094,0,0
53,1,-0.070702985,40,0.7547169811320755,13,0.24528301886792453,10.0,1.0,7.127081871032715,-0.038886070251464844,0,0
54,0,-0.06949668,40,0.7407407407407407,14,0.25925925925925924,10.0,0.0,7.257561683654785,-0.1304798126220703,0,0
55,4,-0.06833427,41,0.7454545454545455,14,0.2545454545454545,14.0,-1.0,7.293123245239258,-0.035561561584472656,0,0
56,1,-0.06721342,42,0.75,14,0.25,13.0,1.0,7.320459365844727,-0.02733612060546875,0,0
57,2,-0.06613195,43,0.7543859649122807,14,0.24561403508771928,14.0,-1.0,7.356271743774414,-0.0358123779296875,0,0
58,3,-0.065087825,44,0.7586206896551724,14,0.2413793103448276,13.0,1.0,7.38539981842041,-0.029128074645996094,0,0
59,4,-0.06407915,45,0.7627118644067796,14,0.23728813559322035,14.0,-1.0,7.415134429931641,-0.02973461151123047,0,0
60,3,-0.06310416,46,0.7666666666666667,14,0.23333333333333334,13.0,1.0,7.442080497741699,-0.026946067810058594,0,0
61,1,-0.062161196,47,0.7704918032786885,14,0.22950819672131148,12.0,1.0,7.461524963378906,-0.01944446563720703,0,0
62,3,-0.061248716,48,0.7741935483870968,14,0.22580645161290322,11.0,1.0,7.484395503997803,-0.022870540618896484,0,0
63,0,-0.060365263,48,0.7619047619047619,15,0.23809523809523808,11.0,0.0,6.781162738800049,0.7032327651977539,0,0
64,0,-0.05950949,48,0.75,16,0.25,8.0,0.0,6.142556667327881,0.638606071472168,0,0
65,0,-0.058680113,48,0.7384615384615385,17,0.26153846153846155,2.0,0.0,6.53922700881958,-0.3966703414916992,0,0
66,0,-0.057875935,48,0.7272727272727273,18,0.2727272727272727,8.0,0.0,6.747653961181641,-0.20842695236206055,0,0
67,3,-0.057095833,49,0.7313432835820896,18,0.26865671641791045,9.0,-1.0,6.777995586395264,-0.030341625213623047,0,0
68,1,-0.056338742,50,0.7352941176470589,18,0.2647058823529412,10.0,-1.0,6.834079742431641,-0.05608415603637695,0,0
69,2,-0.055603664,51,0.7391304347826086,18,0.2608695652173913,9.0,1.0,6.894848823547363,-0.060769081115722656,0,0
70,3,-0.05488966,52,0.7428571428571429,18,0.2571428571428571,8.0,1.0,6.932771682739258,-0.03792285919189453,0,0
71,0,-0.05419584,52,0.7323943661971831,19,0.2676056338028169,8.0,0.0,7.050026893615723,-0.11725521087646484,0,0
72,2,-0.053521357,53,0.7361111111111112,19,0.2638888888888889,10.0,1.0,7.090753078460693,-0.0407261848449707,0,0
73,3,-0.052865427,54,0.7397260273972602,19,0.2602739726027397,9.0,-1.0,7.106364727020264,-0.015611648559570312,0,0
74,3,-0.052227292,55,0.7432432432432432,19,0.25675675675675674,11.0,-1.0,7.124697208404541,-0.018332481384277344,0,0
75,0,-0.051606245,55,0.7333333333333333,20,0.26666666666666666,11.0,0.0,7.122093677520752,0.0026035308837890625,0,0
76,0,-0.05100161,55,0.7236842105263158,21,0.27631578947368424,11.0,0.0,7.093059062957764,0.02903461456298828,0,0
77,1,-0.050412748,56,0.7272727272727273,21,0.2727272727272727,12.0,-1.0,7.121593475341797,-0.028534412384033203,0,0
78,2,-0.049839053,57,0.7307692307692307,21,0.2692307692307692,11.0,1.0,7.157595634460449,-0.036002159118652344,0,0
79,0,-0.04927995,57,0.7215189873417721,22,0.27848101265822783,11.0,0.0,7.078094482421875,0.07950115203857422,0,0
80,4,-0.048734892,58,0.725,22,0.275,6.0,-1.0,7.128724098205566,-0.050629615783691406,0,0
81,4,-0.048203357,59,0.7283950617283951,22,0.2716049382716049,7.0,-1.0,7.169445037841797,-0.04072093963623047,0,0
82,0,-0.047684856,59,0.7195121951219512,23,0.2804878048780488,7.0,0.0,7.296722888946533,-0.12727785110473633,0,0
83,0,-0.047178913,59,0.7108433734939759,24,0.2891566265060241,8.0,0.0,7.374134063720703,-0.07741117477416992,0,0
84,0,-0.046685085,59,0.7023809523809523,25,0.2976190476190476,9.0,0.0,7.002485752105713,0.37164831161499023,0,0
85,0,-0.04620294,59,0.6941176470588235,26,0.3058823529411765,7.0,0.0,6.536991596221924,0.46549415588378906,0,0
86,3,-0.045732073,60,0.6976744186046512,26,0.3023255813953488,6.0,1.0,6.619960784912109,-0.08296918869018555,0,0
87,0,-0.045272093,60,0.6896551724137931,27,0.3103448275862069,6.0,0.0,6.839825630187988,-0.2198648452758789,0,0
88,0,-0.044822633,60,0.6818181818181818,28,0.3181818181818182,6.0,0.0,6.989245414733887,-0.14941978454589844,0,0
89,4,-0.044383336,61,0.6853932584269663,28,0.3146067415730337,7.0,-1.0,7.04388952255249,-0.054644107818603516,0,0
90,0,-0.043953866,61,0.6777777777777778,29,0.32222222222222224,7.0,0.0,6.548938751220703,0.4949507713317871,0,0
91,1,-0.043533895,62,0.6813186813186813,29,0.31868131868131866,8.0,-1.0,6.619974136352539,-0.07103538513183594,0,0
92,0,-0.043123115,62,0.6739130434782609,30,0.32608695652173914,8.0,0.0,6.116661071777344,0.5033130645751953,0,0
93,2,-0.04272123,63,0.6774193548387096,30,0.3225806451612903,7.0,1.0,6.247709274291992,-0.13104820251464844,0,0
94,1,-0.04232796,64,0.6808510638297872,30,0.3191489361702128,8.0,-1.0,6.339019298553467,-0.09131002426147461,0,0
95,4,-0.04194303,65,0.6842105263157895,30,0.3157894736842105,9.0,-1.0,6.433521270751953,-0.09450197219848633,0,0
96,3,-0.041566174,66,0.6875,30,0.3125,8.0,1.0,6.533331394195557,-0.09981012344360352,0,0
97,2,-0.04119715,67,0.6907216494845361,30,0.30927835051546393,7.0,1.0,6.6092634201049805,-0.07593202590942383,0,0
98,1,-0.040835716,68,0.6938775510204082,30,0.30612244897959184,8.0,-1.0,6.671667098999023,-0.06240367889404297,0,0
99,4,-0.040481642,69,0.696969696969697,30,0.30303030303030304,9.0,-1.0,6.722562789916992,-0.05089569091796875,0,0
100,1,-0.04013471,70,0.7,30,0.3,10.0,-1.0,6.780076503753662,-0.05751371383666992,0,0
101,2,-0.039794702,71,0.7029702970297029,30,0.297029702970297,9.0,1.0,6.837431907653809,-0.057355403900146484,0,0
102,0,-0.03946142,71,0.696078431372549,31,0.30392156862745096,9.0,0.0,7.022864818572998,-0.18543291091918945,0,0
103,1,-0.039134663,72,0.6990291262135923,31,0.30097087378640774,10.0,-1.0,7.06936502456665,-0.046500205993652344,0,0
104,1,-0.038814247,73,0.7019230769230769,31,0.2980769230769231,11.0,-1.0,7.085521697998047,-0.016156673431396484,0,0
105,3,-0.038499992,74,0.7047619047619048,31,0.29523809523809524,12.0,-1.0,7.119609355926514,-0.0340876579284668,0,0
106,4,-0.03819172,75,0.7075471698113207,31,0.29245283018867924,11.0,1.0,7.162759780883789,-0.04315042495727539,0,0
107,3,-0.037889265,76,0.7102803738317757,31,0.2897196261682243,12.0,-1.0,7.2006306648254395,-0.03787088394165039,0,0
108,4,-0.037592463,77,0.7129629629629629,31,0.28703703703703703,11.0,1.0,7.238895416259766,-0.03826475143432617,0,0
109,1,-0.037301164,78,0.7155963302752294,31,0.28440366972477066,12.0,-1.0,7.270848751068115,-0.03195333480834961,0,0
110,0,-0.03701521,78,0.7090909090909091,32,0.2909090909090909,12.0,0.0,6.349902153015137,0.9209465980529785,0,0
111,2,-0.036734466,79,0.7117117117117117,32,0.2882882882882883,6.0,1.0,6.40027379989624,-0.050371646881103516,0,0
112,0,-0.036458787,79,0.7053571428571429,33,0.29464285714285715,6.0,0.0,5.827125072479248,0.5731487274169922,0,0
113,3,-0.03618804,80,0.7079646017699115,33,0.2920353982300885,5.0,1.0,5.899422645568848,-0.07229757308959961,0,0
114,4,-0.03592209,81,0.7105263157894737,33,0.2894736842105263,6.0,-1.0,5.961790561676025,-0.062367916107177734,0,0
115,1,-0.035660822,82,0.7130434782608696,33,0.28695652173913044,7.0,-1.0,6.008935928344727,-0.04714536666870117,0,0
116,0,-0.035404105,82,0.7068965517241379,34,0.29310344827586204,7.0,0.0,6.2857232093811035,-0.27678728103637695,0,0
117,0,-0.03515183,82,0.7008547008547008,35,0.29914529914529914,6.0,0.0,5.775657653808594,0.5100655555725098,0,0
118,4,-0.03490388,83,0.7033898305084746,35,0.2966101694915254,6.0,1.0,5.794694423675537,-0.01903676986694336,0,0
119,0,-0.034660146,83,0.6974789915966386,36,0.3025210084033613,6.0,0.0,6.0097808837890625,-0.2150864601135254,0,0
120,4,-0.034420528,84,0.7,36,0.3,6.0,1.0,6.040270805358887,-0.03048992156982422,0,0
121,0,-0.034184914,84,0.6942148760330579,37,0.30578512396694213,5.0,0.0,5.580082416534424,0.4601883888244629,0,0
122,1,-0.033953212,85,0.6967213114754098,37,0.30327868852459017,1.0,1.0,5.634634017944336,-0.05455160140991211,0,0
123,1,-0.03372533,86,0.6991869918699187,37,0.3008130081300813,3.0,1.0,5.687521457672119,-0.0528874397277832,0,0
124,3,-0.033501167,87,0.7016129032258065,37,0.29838709677419356,2.0,1.0,5.739498138427734,-0.051976680755615234,0,0
125,4,-0.033280637,88,0.704,37,0.296,3.0,-1.0,5.786618232727051,-0.047120094299316406,0,0
126,4,-0.033063658,89,0.7063492063492064,37,0.29365079365079366,4.0,-1.0,5.822058200836182,-0.03543996810913086,0,0
127,3,-0.032850143,90,0.7086614173228346,37,0.29133858267716534,5.0,1.0,5.865818500518799,-0.04376029968261719,0,0
128,4,-0.03264001,91,0.7109375,37,0.2890625,6.0,-1.0,5.899819850921631,-0.03400135040283203,0,0
129,3,-0.03243318,92,0.7131782945736435,37,0.2868217054263566,5.0,1.0,5.932563304901123,-0.03274345397949219,0,0
130,4,-0.032229576,93,0.7153846153846154,37,0.2846153846153846,6.0,-1.0,5.965362548828125,-0.03279924392700195,0,0
131,3,-0.03202913,94,0.7175572519083969,37,0.2824427480916031,6.0,1.0,5.9925384521484375,-0.0271759033203125,0,0
132,4,-0.031831764,95,0.7196969696969697,37,0.2803030303030303,7.0,-1.0,6.024364471435547,-0.031826019287109375,0,0
133,3,-0.03163741,96,0.7218045112781954,37,0.2781954887218045,6.0,1.0,6.048133373260498,-0.023768901824951172,0,0
134,3,-0.031446002,97,0.7238805970149254,37,0.27611940298507465,7.0,-1.0,6.070649147033691,-0.02251577377319336,0,0
135,0,-0.031257477,97,0.7185185185185186,38,0.2814814814814815,7.0,0.0,6.165249824523926,-0.09460067749023438,0,0
136,0,-0.031071765,97,0.7132352941176471,39,0.2867647058823529,7.0,0.0,5.721648216247559,0.4436016082763672,0,0
137,4,-0.030888809,98,0.7153284671532847,39,0.2846715328467153,5.0,-1.0,5.752957344055176,-0.03130912780761719,0,0
138,4,-0.030708546,99,0.717391304347826,39,0.2826086956521739,6.0,-1.0,5.785029411315918,-0.03207206726074219,0,0
139,3,-0.030530922,100,0.7194244604316546,39,0.2805755395683453,5.0,1.0,5.814987659454346,-0.029958248138427734,0,0
140,4,-0.030355876,101,0.7214285714285714,39,0.2785714285714286,6.0,-1.0,5.8492817878723145,-0.03429412841796875,0,0
141,4,-0.030183358,102,0.723404255319149,39,0.2765957446808511,7.0,-1.0,5.868448257446289,-0.01916646957397461,0,0
142,2,-0.03001331,103,0.7253521126760564,39,0.2746478873239437,8.0,-1.0,5.884776592254639,-0.01632833480834961,0,0
143,2,-0.029845683,104,0.7272727272727273,39,0.2727272727272727,4.0,1.0,5.89579963684082,-0.01102304458618164,0,0
144,1,-0.029680425,105,0.7291666666666666,39,0.2708333333333333,5.0,-1.0,5.94790506362915,-0.05210542678833008,0,0
145,0,-0.029517489,105,0.7241379310344828,40,0.27586206896551724,5.0,0.0,6.013750076293945,-0.06584501266479492,0,0
146,2,-0.029356826,106,0.726027397260274,40,0.273972602739726,5.0,1.0,6.0411529541015625,-0.027402877807617188,0,0
147,0,-0.02919839,106,0.7210884353741497,41,0.2789115646258503,5.0,0.0,6.103082180023193,-0.06192922592163086,0,0
148,1,-0.029042134,107,0.722972972972973,41,0.27702702702702703,7.0,1.0,6.151760578155518,-0.04867839813232422,0,0
149,1,-0.028888017,108,0.7248322147651006,41,0.2751677852348993,7.0,1.0,6.18992805480957,-0.038167476654052734,0,0
150,3,-0.028735993,109,0.7266666666666667,41,0.2733333333333333,6.0,1.0,6.2192606925964355,-0.029332637786865234,0,0
151,3,-0.028586024,110,0.7284768211920529,41,0.271523178807947,5.0,1.0,6.236539363861084,-0.017278671264648438,0,0
152,2,-0.028438069,111,0.7302631578947368,41,0.26973684210526316,6.0,-1.0,6.269022464752197,-0.03248310089111328,0,0
153,0,-0.028292086,111,0.7254901960784313,42,0.27450980392156865,6.0,0.0,6.367884635925293,-0.0988621711730957,0,0
154,1,-0.028148036,112,0.7272727272727273,42,0.2727272727272727,8.0,1.0,6.407131195068359,-0.039246559143066406,0,0
155,0,-0.028005887,112,0.7225806451612903,43,0.27741935483870966,8.0,0.0,6.490253448486328,-0.08312225341796875,0,0
156,3,-0.027865596,113,0.7243589743589743,43,0.27564102564102566,7.0,1.0,6.529690265655518,-0.03943681716918945,0,0
157,4,-0.027727133,114,0.7261146496815286,43,0.27388535031847133,8.0,-1.0,6.574732303619385,-0.04504203796386719,0,0
158,3,-0.02759046,115,0.7278481012658228,43,0.2721518987341772,7.0,1.0,6.608060836791992,-0.03332853317260742,0,0
159,0,-0.027455544,115,0.7232704402515723,44,0.27672955974842767,7.0,0.0,6.701976299285889,-0.09391546249389648,0,0
160,4,-0.027322352,116,0.725,44,0.275,8.0,-1.0,6.744219779968262,-0.04224348068237305,0,0
161,0,-0.027190851,116,0.7204968944099379,45,0.2795031055900621,8.0,0.0,6.813549041748047,-0.06932926177978516,0,0
162,0,-0.027061012,116,0.7160493827160493,46,0.2839506172839506,8.0,0.0,6.883208751678467,-0.06965970993041992,0,0
163,3,-0.026932802,117,0.7177914110429447,46,0.2822085889570552,7.0,1.0,6.925548076629639,-0.042339324951171875,0,0
164,3,-0.026806194,118,0.7195121951219512,46,0.2804878048780488,6.0,1.0,6.959719657897949,-0.03417158126831055,0,0
165,3,-0.026681155,119,0.7212121212121212,46,0.2787878787878788,5.0,1.0,6.984879016876221,-0.025159358978271484,0,0
166,3,-0.026557662,120,0.7228915662650602,46,0.27710843373493976,14.0,-9.0,6.998116970062256,-0.013237953186035156,0,0
167,2,-0.02643568,121,0.7245508982035929,46,0.2754491017964072,13.0,1.0,7.027892112731934,-0.029775142669677734,0,0
168,1,-0.02631519,122,0.7261904761904762,46,0.27380952380952384,14.0,-1.0,7.058482646942139,-0.030590534210205078,0,0
169,2,-0.02619616,123,0.727810650887574,46,0.27218934911242604,13.0,1.0,7.081905841827393,-0.023423194885253906,0,0
170,2,-0.026078565,124,0.7294117647058823,46,0.27058823529411763,12.0,1.0,7.107888221740723,-0.025982379913330078,0,0
171,2,-0.025962383,125,0.7309941520467836,46,0.26900584795321636,11.0,1.0,7.1422834396362305,-0.03439521789550781,0,0
172,3,-0.025847584,126,0.7325581395348837,46,0.26744186046511625,10.0,1.0,7.174163341522217,-0.03187990188598633,0,0
173,3,-0.025734149,127,0.7341040462427746,46,0.2658959537572254,11.0,-1.0,7.196329593658447,-0.02216625213623047,0,0
174,4,-0.025622053,128,0.735632183908046,46,0.26436781609195403,12.0,-1.0,7.2255682945251465,-0.02923870086669922,0,0
175,1,-0.025511272,129,0.7371428571428571,46,0.26285714285714284,13.0,-1.0,7.253236770629883,-0.027668476104736328,0,0
176,0,-0.025401784,129,0.7329545454545454,47,0.26704545454545453,13.0,0.0,6.3723602294921875,0.8808765411376953,0,0
177,0,-0.025293568,129,0.7288135593220338,48,0.2711864406779661,13.0,0.0,5.648350238800049,0.7240099906921387,0,0
178,0,-0.025186602,129,0.7247191011235955,49,0.2752808988764045,13.0,0.0,5.146694660186768,0.5016555786132812,0,0
179,2,-0.025080865,130,0.7262569832402235,49,0.2737430167597765,12.0,1.0,5.282258987426758,-0.13556432723999023,0,0
180,4,-0.024976335,131,0.7277777777777777,49,0.2722222222222222,13.0,-1.0,5.396587371826172,-0.11432838439941406,0,0
181,0,-0.024872996,131,0.7237569060773481,50,0.27624309392265195,13.0,0.0,5.333559513092041,0.06302785873413086,0,0
182,1,10.0,132,0.7252747252747253,50,0.27472527472527475,14.0,-1.0,-0.0,5.333559513092041,1,0
