step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,0,-0.027630128,0,0.0,1,1.0,17.0,-4.0,6.9217610359191895,1.6929469108581543,0,0
2,3,0.015414825,1,0.5,1,0.5,0.0,1.0,6.988009929656982,-0.06624889373779297,0,0
3,4,-0.01807775,2,0.6666666666666666,1,0.3333333333333333,15.0,-1.0,7.033503532409668,-0.04549360275268555,0,0
4,0,0.029395849,2,0.5,2,0.5,15.0,0.0,5.7999796867370605,1.2335238456726074,0,0
5,3,0.015857441,3,0.6,2,0.4,14.0,1.0,5.847657203674316,-0.04767751693725586,0,0
6,4,-0.01890063,4,0.6666666666666666,2,0.3333333333333333,15.0,-1.0,5.92767858505249,-0.08002138137817383,0,0
7,3,0.016239205,5,0.7142857142857143,2,0.2857142857142857,14.0,1.0,5.9593377113342285,-0.03165912628173828,0,0
8,4,-0.018503878,6,0.75,2,0.25,15.0,-1.0,6.022708892822266,-0.06337118148803711,0,0
9,3,0.016214408,7,0.7777777777777778,2,0.2222222222222222,14.0,1.0,6.055409908294678,-0.03270101547241211,0,0
10,1,-0.01823103,8,0.8,2,0.2,15.0,-1.0,6.107330322265625,-0.051920413970947266,0,0
11,2,0.016189065,9,0.8181818181818182,2,0.18181818181818182,14.0,1.0,6.141096115112305,-0.03376579284667969,0,0
12,0,-0.005670374,9,0.75,3,0.25,14.0,0.0,6.379037380218506,-0.23794126510620117,0,0
13,1,-0.017931238,10,0.7692307692307693,3,0.23076923076923078,15.0,-1.0,6.418375492095947,-0.039338111877441406,0,0
14,2,0.01623858,11,0.7857142857142857,3,0.21428571428571427,14.0,1.0,6.450065612792969,-0.031690120697021484,0,0
15,4,-0.017850216,12,0.8,3,0.2,15.0,-1.0,6.486002445220947,-0.035936832427978516,0,0
16,0,-0.0074277,12,0.75,4,0.25,15.0,0.0,6.7976837158203125,-0.31168127059936523,0,0
17,0,0.020814188,12,0.7058823529411765,5,0.29411764705882354,14.0,0.0,5.92427921295166,0.8734045028686523,0,0
18,0,0.016232261,12,0.6666666666666666,6,0.3333333333333333,15.0,0.0,5.243142127990723,0.6811370849609375,0,0
19,3,0.015735652,13,0.6842105263157895,6,0.3157894736842105,14.0,1.0,5.2959394454956055,-0.05279731750488281,0,0
20,1,-0.018593097,14,0.7,6,0.3,15.0,-1.0,5.3630452156066895,-0.06710577011108398,0,0
21,2,0.015818194,15,0.7142857142857143,6,0.2857142857142857,14.0,1.0,5.412380218505859,-0.04933500289916992,0,0
22,4,-0.018436328,16,0.7272727272727273,6,0.2727272727272727,15.0,-1.0,5.472906112670898,-0.06052589416503906,0,0
23,3,0.015932862,17,0.7391304347826086,6,0.2608695652173913,14.0,1.0,5.517430782318115,-0.0445246696472168,0,0
24,4,-0.018276582,18,0.75,6,0.25,15.0,-1.0,5.57125186920166,-0.05382108688354492,0,0
25,3,0.016016938,19,0.76,6,0.24,14.0,1.0,5.612249851226807,-0.040997982025146484,0,0
26,1,-0.018163756,20,0.7692307692307693,6,0.23076923076923078,15.0,-1.0,5.661334991455078,-0.049085140228271484,0,0
27,0,0.014405754,20,0.7407407407407407,7,0.25925925925925924,15.0,0.0,5.056847095489502,0.6044878959655762,0,0
28,2,0.015644543,21,0.75,7,0.25,14.0,1.0,5.113473415374756,-0.056626319885253906,0,0
29,4,-0.018619856,22,0.7586206896551724,7,0.2413793103448276,15.0,-1.0,5.181694984436035,-0.0682215690612793,0,0
30,3,0.015766723,23,0.7666666666666667,7,0.23333333333333334,14.0,1.0,5.233195781707764,-0.051500797271728516,0,0
31,4,-0.018458858,24,0.7741935483870968,7,0.22580645161290322,15.0,-1.0,5.2946600914001465,-0.06146430969238281,0,0
32,3,0.015888777,25,0.78125,7,0.21875,14.0,1.0,5.34104061126709,-0.04638051986694336,0,0
33,4,-0.01831319,26,0.7878787878787878,7,0.21212121212121213,15.0,-1.0,5.396390914916992,-0.055350303649902344,0,0
34,3,0.01597148,27,0.7941176470588235,7,0.20588235294117646,14.0,1.0,5.439302444458008,-0.042911529541015625,0,0
35,1,-0.018207487,28,0.8,7,0.2,15.0,-1.0,5.49021577835083,-0.050913333892822266,0,0
36,0,-0.0060641505,28,0.7777777777777778,8,0.2222222222222222,15.0,0.0,5.7446746826171875,-0.2544589042663574,0,0
37,2,0.01591838,29,0.7837837837837838,8,0.21621621621621623,14.0,1.0,5.789816379547119,-0.04514169692993164,0,0
38,3,0.016441027,30,0.7894736842105263,8,0.21052631578947367,13.0,1.0,5.813027858734131,-0.02321147918701172,0,0
39,4,-0.018041873,31,0.7948717948717948,8,0.20512820512820512,14.0,-1.0,5.856988906860352,-0.0439610481262207,0,0
40,3,0.016198853,32,0.8,8,0.2,13.0,1.0,5.890363693237305,-0.033374786376953125,0,0
41,4,-0.017954782,33,0.8048780487804879,8,0.1951219512195122,14.0,-1.0,5.930668830871582,-0.040305137634277344,0,0
42,4,-0.017906869,34,0.8095238095238095,8,0.19047619047619047,15.0,-1.0,5.968962669372559,-0.03829383850097656,0,0
43,0,-0.009722988,34,0.7906976744186046,9,0.20930232558139536,15.0,0.0,6.37694787979126,-0.40798521041870117,0,0
