step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,2,-0.11861475,1,1.0,0,0.0,27.0,-7.0,8.607115745544434,0.007592201232910156,0,0
2,2,-0.016934035,2,1.0,0,0.0,8.0,-1.0,8.605522155761719,0.0015935897827148438,0,0
3,2,-0.016641013,3,1.0,0,0.0,7.0,-1.0,8.591575622558594,0.013946533203125,0,0
4,2,0.017106742,4,1.0,0,0.0,1.0,1.0,8.586018562316895,0.005557060241699219,0,0
5,0,0.00070766057,4,0.8,1,0.2,4.0,0.0,8.556310653686523,0.029707908630371094,0,0
6,0,0.00086787745,4,0.6666666666666666,2,0.3333333333333333,26.0,0.0,8.519879341125488,0.036431312561035156,0,0
7,0,0.00082949596,4,0.5714285714285714,3,0.42857142857142855,26.0,0.0,8.485061645507812,0.03481769561767578,0,0
8,0,0.0007651833,4,0.5,4,0.5,26.0,0.0,8.452945709228516,0.032115936279296875,0,0
9,0,0.00069965725,4,0.4444444444444444,5,0.5555555555555556,26.0,0.0,8.423582077026367,0.029363632202148438,0,0
10,0,0.00064118946,4,0.4,6,0.6,26.0,0.0,8.396674156188965,0.026907920837402344,0,0
11,0,0.0005913723,4,0.36363636363636365,7,0.6363636363636364,26.0,0.0,8.371858596801758,0.02481555938720703,0,0
12,0,0.0005492757,4,0.3333333333333333,8,0.6666666666666666,26.0,0.0,8.348811149597168,0.023047447204589844,0,0
13,0,0.0005136285,4,0.3076923076923077,9,0.6923076923076923,26.0,0.0,8.327260971069336,0.02155017852783203,0,0
14,0,0.00048313627,4,0.2857142857142857,10,0.7142857142857143,26.0,0.0,8.306991577148438,0.020269393920898438,0,0
15,0,0.00045670904,4,0.26666666666666666,11,0.7333333333333333,26.0,0.0,8.287832260131836,0.019159317016601562,0,0
16,3,0.016830307,5,0.3125,11,0.6875,25.0,1.0,8.294479370117188,-0.0066471099853515625,0,0
17,3,0.01692615,6,0.35294117647058826,11,0.6470588235294118,24.0,1.0,8.29715633392334,-0.0026769638061523438,0,0
18,3,0.016984083,7,0.3888888888888889,11,0.6111111111111112,23.0,1.0,8.297453880310059,-0.00029754638671875,0,0
19,0,0.0009050134,7,0.3684210526315789,12,0.631578947368421,23.0,0.0,8.259498596191406,0.037955284118652344,0,0
20,0,0.0007780225,7,0.35,13,0.65,23.0,0.0,8.226871490478516,0.032627105712890625,0,0
21,4,-0.017181333,8,0.38095238095238093,13,0.6190476190476191,24.0,-1.0,8.23469352722168,-0.007822036743164062,0,0
22,2,-0.017090274,9,0.4090909090909091,13,0.5909090909090909,25.0,-1.0,8.238646507263184,-0.003952980041503906,0,0
23,2,-0.01699333,10,0.43478260869565216,13,0.5652173913043478,26.0,-1.0,8.238484382629395,0.0001621246337890625,0,0
24,3,0.01689458,11,0.4583333333333333,13,0.5416666666666666,25.0,1.0,8.242836952209473,-0.004352569580078125,0,0
25,3,0.017220138,12,0.48,13,0.52,24.0,1.0,8.23359203338623,0.009244918823242188,0,0
26,3,0.01697019,13,0.5,13,0.5,23.0,1.0,8.234875679016113,-0.0012836456298828125,0,0
27,3,0.017169183,14,0.5185185185185185,13,0.48148148148148145,22.0,1.0,8.227869033813477,0.007006645202636719,0,0
28,3,0.017091744,15,0.5357142857142857,13,0.4642857142857143,21.0,1.0,8.224159240722656,0.0037097930908203125,0,0
29,2,-0.016766958,16,0.5517241379310345,13,0.4482758620689655,22.0,-1.0,8.21420669555664,0.009952545166015625,0,0
30,3,0.017076036,17,0.5666666666666667,13,0.43333333333333335,21.0,1.0,8.211256980895996,0.0029497146606445312,0,0
31,3,0.017285906,18,0.5806451612903226,13,0.41935483870967744,20.0,1.0,8.199563980102539,0.011693000793457031,0,0
32,3,0.017004425,19,0.59375,13,0.40625,19.0,1.0,8.199716567993164,-0.000152587890625,0,0
33,3,0.017338898,20,0.6060606060606061,13,0.3939393939393939,18.0,1.0,8.185906410217285,0.013810157775878906,0,0
