step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
47,2,-0.10814515,24,0.5106382978723404,23,0.48936170212765956,16.0,-1.0,8.020476341247559,-0.013281822204589844,0,0
48,1,0.10284761,25,0.5208333333333334,23,0.4791666666666667,15.0,1.0,8.030296325683594,-0.009819984436035156,0,0
49,2,-0.10435398,26,0.5306122448979592,23,0.46938775510204084,16.0,-1.0,8.042787551879883,-0.012491226196289062,0,0
50,1,0.09975607,27,0.54,23,0.46,15.0,1.0,8.051884651184082,-0.009097099304199219,0,0
51,2,-0.10149564,28,0.5490196078431373,23,0.45098039215686275,16.0,-1.0,8.063676834106445,-0.011792182922363281,0,0
52,1,0.09743657,29,0.5576923076923077,23,0.4423076923076923,15.0,1.0,8.072134017944336,-0.008457183837890625,0,0
53,2,-0.098789595,30,0.5660377358490566,23,0.4339622641509434,16.0,-1.0,8.08329963684082,-0.011165618896484375,0,0
54,1,0.09484831,31,0.5740740740740741,23,0.42592592592592593,15.0,1.0,8.091185569763184,-0.007885932922363281,0,0
55,2,-0.095878296,32,0.5818181818181818,23,0.41818181818181815,16.0,-1.0,8.101785659790039,-0.010600090026855469,0,0
56,0,0.13103032,32,0.5714285714285714,24,0.42857142857142855,16.0,0.0,7.102262496948242,0.9995231628417969,0,0
57,1,0.08715801,33,0.5789473684210527,24,0.42105263157894735,15.0,1.0,7.139524936676025,-0.0372624397277832,0,0
58,1,0.08658317,34,0.5862068965517241,24,0.41379310344827586,14.0,1.0,7.173168659210205,-0.03364372253417969,0,0
59,1,-0.09445402,35,0.5932203389830508,24,0.4067796610169492,15.0,-1.0,7.208279609680176,-0.0351109504699707,0,0
60,2,0.08513632,36,0.6,24,0.4,14.0,1.0,7.240740776062012,-0.03246116638183594,0,0
61,1,-0.09216915,37,0.6065573770491803,24,0.39344262295081966,15.0,-1.0,7.271535873413086,-0.03079509735107422,0,0
62,2,10.0,38,0.6129032258064516,24,0.3870967741935484,14.0,1.0,-0.0,7.271535873413086,1,0
