step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
19,1,0.29718056,19,1.0,0,0.0,12.0,1.0,8.54865550994873,0.0007753372192382812,0,0
20,1,0.2785652,20,1.0,0,0.0,14.0,1.0,8.5469388961792,0.00171661376953125,0,0
21,1,-0.25993383,21,1.0,0,0.0,15.0,-1.0,8.54574203491211,0.0011968612670898438,0,0
22,3,0.24697393,22,1.0,0,0.0,14.0,1.0,8.543478012084961,0.0022640228271484375,0,0
23,1,-0.23513661,23,1.0,0,0.0,15.0,-1.0,8.538418769836426,0.005059242248535156,0,0
24,1,0.22903012,24,1.0,0,0.0,3.0,1.0,8.5342435836792,0.0041751861572265625,0,0
25,1,-0.22180557,25,1.0,0,0.0,17.0,-1.0,8.533304214477539,0.0009393692016601562,0,0
26,1,-0.21454236,26,1.0,0,0.0,18.0,-1.0,8.53053092956543,0.002773284912109375,0,0
27,3,-0.20704594,27,1.0,0,0.0,19.0,-1.0,8.524532318115234,0.0059986114501953125,0,0
28,3,0.20424542,28,1.0,0,0.0,3.0,1.0,8.522546768188477,0.0019855499267578125,0,0
29,3,0.2037798,29,1.0,0,0.0,2.0,1.0,8.515317916870117,0.007228851318359375,0,0
30,3,-0.19704892,30,1.0,0,0.0,6.0,-1.0,8.503979682922363,0.011338233947753906,0,0
31,3,-0.19681348,31,1.0,0,0.0,9.0,-1.0,8.504176139831543,-0.0001964569091796875,0,0
32,0,0.40035644,31,0.96875,1,0.03125,9.0,0.0,7.045940399169922,1.458235740661621,0,0
33,4,0.18403935,32,0.9696969696969697,1,0.030303030303030304,8.0,1.0,7.084092140197754,-0.03815174102783203,0,0
34,4,-0.20539254,33,0.9705882352941176,1,0.029411764705882353,9.0,-1.0,7.122124195098877,-0.03803205490112305,0,0
35,4,-0.20503251,34,0.9714285714285714,1,0.02857142857142857,10.0,-1.0,7.164695739746094,-0.0425715446472168,0,0
36,4,-0.20077497,35,0.9722222222222222,1,0.027777777777777776,11.0,-1.0,7.20009183883667,-0.03539609909057617,0,0
37,4,-0.19608833,36,0.972972972972973,1,0.02702702702702703,12.0,-1.0,7.228954315185547,-0.028862476348876953,0,0
38,4,-0.19297427,37,0.9736842105263158,1,0.02631578947368421,13.0,-1.0,7.2592902183532715,-0.03033590316772461,0,0
39,4,-0.18837036,38,0.9743589743589743,1,0.02564102564102564,14.0,-1.0,7.287153244018555,-0.027863025665283203,0,0
40,3,0.17013137,39,0.975,1,0.025,13.0,1.0,7.316932678222656,-0.029779434204101562,0,0
41,4,-0.18243511,40,0.975609756097561,1,0.024390243902439025,14.0,-1.0,7.344061851501465,-0.027129173278808594,0,0
42,2,0.16651267,41,0.9761904761904762,1,0.023809523809523808,13.0,1.0,7.3681159019470215,-0.02405405044555664,0,0
43,1,-0.17743173,42,0.9767441860465116,1,0.023255813953488372,14.0,-1.0,7.394549369812012,-0.026433467864990234,0,0
44,2,0.16292323,43,0.9772727272727273,1,0.022727272727272728,13.0,1.0,7.417809009552002,-0.023259639739990234,0,0
45,1,-0.17318553,44,0.9777777777777777,1,0.022222222222222223,14.0,-1.0,7.441657066345215,-0.02384805679321289,0,0
46,2,0.1599424,45,0.9782608695652174,1,0.021739130434782608,13.0,1.0,7.463430404663086,-0.021773338317871094,0,0
47,1,-0.16950779,46,0.9787234042553191,1,0.02127659574468085,14.0,-1.0,7.4853081703186035,-0.021877765655517578,0,0
48,2,0.1577227,47,0.9791666666666666,1,0.020833333333333332,13.0,1.0,7.505762100219727,-0.020453929901123047,0,0
49,1,-0.16669947,48,0.9795918367346939,1,0.02040816326530612,14.0,-1.0,7.526021957397461,-0.020259857177734375,0,0
50,2,0.1558789,49,0.98,1,0.02,13.0,1.0,7.545286178588867,-0.01926422119140625,0,0
51,1,-0.16434501,50,0.9803921568627451,1,0.0196078431372549,14.0,-1.0,7.56417179107666,-0.01888561248779297,0,0
52,2,0.15433612,51,0.9807692307692307,1,0.019230769230769232,13.0,1.0,7.58234977722168,-0.01817798614501953,0,0
53,1,10.0,52,0.9811320754716981,1,0.018867924528301886,14.0,-1.0,-0.0,7.58234977722168,1,0
