step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
1,1,0.09038189,1,1.0,0,0.0,1.0,20.0,8.619098663330078,0.0029535293579101562,0,0
2,2,0.004410337,2,1.0,0,0.0,3.0,1.0,8.616781234741211,0.0023174285888671875,0,0
3,4,-0.022695981,3,1.0,0,0.0,8.0,-5.0,8.607930183410645,0.008851051330566406,0,0
4,3,-0.0046403636,4,1.0,0,0.0,9.0,-1.0,8.605844497680664,0.0020856857299804688,0,0
5,3,-0.0046426216,5,1.0,0,0.0,6.0,-1.0,8.604114532470703,0.0017299652099609375,0,0
6,4,0.004408374,6,1.0,0,0.0,5.0,1.0,8.602109909057617,0.0020046234130859375,0,0
7,4,0.004421134,7,1.0,0,0.0,4.0,1.0,8.598091125488281,0.0040187835693359375,0,0
8,3,-0.004649472,8,1.0,0,0.0,11.0,-1.0,8.597440719604492,0.0006504058837890625,0,0
9,0,-3.273969e-05,8,0.8888888888888888,1,0.1111111111111111,11.0,0.0,8.58224868774414,0.015192031860351562,0,0
10,1,-0.0046554124,9,0.9,1,0.1,35.0,-1.0,8.582534790039062,-0.000286102294921875,0,0
11,2,0.0043941904,10,0.9090909090909091,1,0.09090909090909091,34.0,1.0,8.582773208618164,-0.0002384185791015625,0,0
12,1,-0.0046564606,11,0.9166666666666666,1,0.08333333333333333,35.0,-1.0,8.583223342895508,-0.00045013427734375,0,0
13,2,0.0043947008,12,0.9230769230769231,1,0.07692307692307693,34.0,1.0,8.583382606506348,-0.00015926361083984375,0,0
14,3,-0.0046576844,13,0.9285714285714286,1,0.07142857142857142,35.0,-1.0,8.584024429321289,-0.0006418228149414062,0,0
15,4,0.004395603,14,0.9333333333333333,1,0.06666666666666667,34.0,1.0,8.5840425491333,-1.811981201171875e-05,0,0
16,1,-0.0046555554,15,0.9375,1,0.0625,35.0,-1.0,8.584346771240234,-0.00030422210693359375,0,0
17,2,0.0043955636,16,0.9411764705882353,1,0.058823529411764705,34.0,1.0,8.584372520446777,-2.574920654296875e-05,0,0
18,3,-0.0046579866,17,0.9444444444444444,1,0.05555555555555555,35.0,-1.0,8.58505916595459,-0.0006866455078125,0,0
19,4,0.004396587,18,0.9473684210526315,1,0.05263157894736842,34.0,1.0,8.584924697875977,0.00013446807861328125,0,0
20,4,0.0044070766,19,0.95,1,0.05,33.0,1.0,8.583134651184082,0.0017900466918945312,0,0
21,0,-3.0847327e-06,19,0.9047619047619048,2,0.09523809523809523,33.0,0.0,8.563260078430176,0.01987457275390625,0,0
22,0,2.4658398e-06,19,0.8636363636363636,3,0.13636363636363635,33.0,0.0,8.542509078979492,0.020750999450683594,0,0
23,2,0.0044199,20,0.8695652173913043,3,0.13043478260869565,32.0,1.0,8.5386962890625,0.0038127899169921875,0,0
24,2,0.004440971,21,0.875,3,0.125,31.0,1.0,8.531557083129883,0.0071392059326171875,0,0
25,3,-0.0046519795,22,0.88,3,0.12,32.0,-1.0,8.531290054321289,0.00026702880859375,0,0
26,4,0.004394685,23,0.8846153846153846,3,0.11538461538461539,31.0,1.0,8.531460762023926,-0.00017070770263671875,0,0
27,0,4.7728292e-05,23,0.8518518518518519,4,0.14814814814814814,31.0,0.0,8.503562927246094,0.02789783477783203,0,0
28,2,0.004388708,24,0.8571428571428571,4,0.14285714285714285,30.0,1.0,8.504678726196289,-0.0011157989501953125,0,0
29,2,0.004445596,25,0.8620689655172413,4,0.13793103448275862,29.0,1.0,8.49681282043457,0.00786590576171875,0,0
30,2,0.0044373986,26,0.8666666666666667,4,0.13333333333333333,28.0,1.0,8.490242004394531,0.0065708160400390625,0,0
31,2,-0.004622496,27,0.8709677419354839,4,0.12903225806451613,29.0,-1.0,8.485315322875977,0.0049266815185546875,0,0
32,1,0.004397882,28,0.875,4,0.125,28.0,1.0,8.4849853515625,0.0003299713134765625,0,0
